q q_max q_time hits q_time/hits 
1 31 0.062435 1 0.062435
2 31 0.111470 2 0.055735
3 31 0.174469 3 0.058156
4 31 0.297219 5 0.059444
5 31 0.365821 6 0.060970
6 31 0.492072 8 0.061509
7 31 0.569654 9 0.063295
8 31 0.700904 11 0.063719
9 31 0.840754 13 0.064673
10 31 0.925765 14 0.066126
11 31 1.067339 16 0.066709
12 31 1.310309 18 0.072795
13 31 1.287718 19 0.067775
14 31 1.438387 21 0.068495
15 31 1.559262 23 0.067794
16 31 2.086593 25 0.083464
17 31 1.790732 26 0.068874
18 31 1.965378 28 0.070192
19 31 2.085021 30 0.069501
20 31 2.326243 32 0.072695
21 31 2.366200 34 0.069594
22 31 2.630444 36 0.073068
23 31 2.775102 38 0.073029
24 31 2.741793 40 0.068545
25 31 2.896105 42 0.068955
26 31 3.116048 44 0.070819
27 31 3.102874 46 0.067454
28 31 3.348102 48 0.069752
29 31 3.315280 50 0.066306
30 31 3.505643 52 0.067416
31 31 3.459849 53 0.065280
54.7152
