q q_max q_time hits q_time/hits 
1 31 0.063089 1 0.063089
2 31 0.110071 2 0.055035
3 31 0.171651 3 0.057217
4 31 0.292858 5 0.058572
5 31 0.364197 6 0.060699
6 31 0.483070 8 0.060384
7 31 0.559311 9 0.062146
8 31 0.690747 11 0.062795
9 31 0.832683 13 0.064053
10 31 0.908299 14 0.064878
11 31 1.050078 16 0.065630
12 31 1.229659 18 0.068314
13 31 1.300709 19 0.068458
14 31 1.414715 21 0.067367
15 31 1.562972 23 0.067955
16 31 1.988085 25 0.079523
17 31 1.798510 26 0.069173
18 31 1.919883 28 0.068567
19 31 2.091949 30 0.069732
20 31 2.213298 32 0.069166
21 31 2.804312 34 0.082480
22 31 2.489829 36 0.069162
23 31 2.705123 38 0.071187
24 31 2.736781 40 0.068420
25 31 3.036621 42 0.072300
26 31 3.026112 44 0.068775
27 31 3.142839 46 0.068323
28 31 3.220892 48 0.067102
29 31 3.348206 50 0.066964
30 31 3.400400 52 0.065392
31 31 3.493277 53 0.065911
54.4504
