q q_max q_time hits q_time/hits 
1 31 0.063909 1 0.063909
2 31 0.110512 2 0.055256
3 31 0.170964 3 0.056988
4 31 0.290503 5 0.058101
5 31 0.373469 6 0.062245
6 31 0.481131 8 0.060141
7 31 0.563213 9 0.062579
8 31 0.691806 11 0.062891
9 31 0.863063 13 0.066389
10 31 0.919997 14 0.065714
11 31 1.048281 16 0.065518
12 31 1.184565 18 0.065809
13 31 1.282153 19 0.067482
14 31 1.473912 21 0.070186
15 31 1.556237 23 0.067662
16 31 1.659197 25 0.066368
17 31 1.806166 26 0.069468
18 31 1.893565 28 0.067627
19 31 2.029634 30 0.067654
20 31 2.413827 32 0.075432
21 31 2.340851 34 0.068849
22 31 2.481027 36 0.068917
23 31 2.690427 38 0.070801
24 31 2.874041 40 0.071851
25 31 2.848263 42 0.067816
26 31 3.000849 44 0.068201
27 31 3.204284 46 0.069658
28 31 3.257296 48 0.067860
29 31 3.407282 50 0.068146
30 31 3.466953 52 0.066672
31 31 3.611390 53 0.068139
54.0589
