L: 4 | f_final: 1+1E-7 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:08:08 2021 | f: 1+1E0.235094/1+1E-7 | sweeps: 10000 | flat time: 0.005382s
Sat May 29 14:08:08 2021 | f: 1+1E-0.187942/1+1E-7 | sweeps: 10000 | flat time: 0.005468s
Sat May 29 14:08:08 2021 | f: 1+1E-0.546643/1+1E-7 | sweeps: 10000 | flat time: 0.005687s
Sat May 29 14:08:08 2021 | f: 1+1E-0.875664/1+1E-7 | sweeps: 10000 | flat time: 0.005845s
Sat May 29 14:08:08 2021 | f: 1+1E-1.190478/1+1E-7 | sweeps: 10000 | flat time: 0.005809s
Sat May 29 14:08:08 2021 | f: 1+1E-1.498346/1+1E-7 | sweeps: 10000 | flat time: 0.005778s
Sat May 29 14:08:08 2021 | f: 1+1E-1.802783/1+1E-7 | sweeps: 10000 | flat time: 0.005774s
Sat May 29 14:08:08 2021 | f: 1+1E-2.105512/1+1E-7 | sweeps: 10000 | flat time: 0.005860s
Sat May 29 14:08:08 2021 | f: 1+1E-2.407391/1+1E-7 | sweeps: 20000 | flat time: 0.011555s
Sat May 29 14:08:08 2021 | f: 1+1E-2.708846/1+1E-7 | sweeps: 20000 | flat time: 0.011429s
Sat May 29 14:08:08 2021 | f: 1+1E-3.010088/1+1E-7 | sweeps: 20000 | flat time: 0.011410s
Sat May 29 14:08:08 2021 | f: 1+1E-3.311224/1+1E-7 | sweeps: 20000 | flat time: 0.011641s
Sat May 29 14:08:08 2021 | f: 1+1E-3.612307/1+1E-7 | sweeps: 30000 | flat time: 0.017583s
Sat May 29 14:08:08 2021 | f: 1+1E-3.913363/1+1E-7 | sweeps: 20000 | flat time: 0.011549s
Sat May 29 14:08:08 2021 | f: 1+1E-4.214407/1+1E-7 | sweeps: 30000 | flat time: 0.017177s
Sat May 29 14:08:08 2021 | f: 1+1E-4.515443/1+1E-7 | sweeps: 60000 | flat time: 0.034395s
Sat May 29 14:08:08 2021 | f: 1+1E-4.816477/1+1E-7 | sweeps: 40000 | flat time: 0.022888s
Sat May 29 14:08:08 2021 | f: 1+1E-5.117508/1+1E-7 | sweeps: 30000 | flat time: 0.017158s
Sat May 29 14:08:08 2021 | f: 1+1E-5.418539/1+1E-7 | sweeps: 40000 | flat time: 0.022839s
Sat May 29 14:08:08 2021 | f: 1+1E-5.719570/1+1E-7 | sweeps: 30000 | flat time: 0.017156s
Sat May 29 14:08:08 2021 | f: 1+1E-6.020600/1+1E-7 | sweeps: 20000 | flat time: 0.011463s
Sat May 29 14:08:08 2021 | f: 1+1E-6.321630/1+1E-7 | sweeps: 30000 | flat time: 0.017127s
Sat May 29 14:08:08 2021 | f: 1+1E-6.622660/1+1E-7 | sweeps: 40000 | flat time: 0.023030s
Sat May 29 14:08:08 2021 | f: 1+1E-6.923690/1+1E-7 | sweeps: 30000 | flat time: 0.017256s
