f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.013810 10000 1963 2000.000000
1+1E-0.187942 1+1E-7 0.011799 10000 1955 2000.000000
1+1E-0.546643 1+1E-7 0.010391 10000 1983 2000.000000
1+1E-0.875664 1+1E-7 0.009265 10000 1940 2000.000000
1+1E-1.190478 1+1E-7 0.008416 10000 1976 2000.000000
1+1E-1.498346 1+1E-7 0.007673 10000 1951 2000.000000
1+1E-1.802783 1+1E-7 0.007044 10000 1937 2000.000000
1+1E-2.105512 1+1E-7 0.006604 10000 1871 2000.000000
1+1E-2.407391 1+1E-7 0.006313 10000 1870 2000.000000
1+1E-2.708846 1+1E-7 0.011919 20000 3849 4000.000000
1+1E-3.010088 1+1E-7 0.011467 20000 3603 4000.000000
1+1E-3.311224 1+1E-7 0.011299 20000 3754 4000.000000
1+1E-3.612307 1+1E-7 0.034015 60000 11403 12000.000000
1+1E-3.913363 1+1E-7 0.016935 30000 5402 6000.000000
1+1E-4.214407 1+1E-7 0.011317 20000 3652 4000.000000
1+1E-4.515443 1+1E-7 0.016894 30000 5529 6000.000000
1+1E-4.816477 1+1E-7 0.039628 70000 12620 14000.000000
1+1E-5.117508 1+1E-7 0.011256 20000 3624 4000.000000
1+1E-5.418539 1+1E-7 0.016898 30000 5473 6000.000000
1+1E-5.719570 1+1E-7 0.011291 20000 3601 4000.000000
1+1E-6.020600 1+1E-7 0.011292 20000 3721 4000.000000
1+1E-6.321630 1+1E-7 0.033870 60000 10856 12000.000000
1+1E-6.622660 1+1E-7 0.016948 30000 5445 6000.000000
1+1E-6.923690 1+1E-7 0.011276 20000 3692 4000.000000
0.347791
