L: 4 | f_final: 1+1E-5 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:09:06 2021 | f: 1+1E0.235094/1+1E-5 | sweeps: 10000 | flat time: 0.005277s
Sat May 29 14:09:06 2021 | f: 1+1E-0.187942/1+1E-5 | sweeps: 10000 | flat time: 0.005401s
Sat May 29 14:09:06 2021 | f: 1+1E-0.546643/1+1E-5 | sweeps: 10000 | flat time: 0.005707s
Sat May 29 14:09:06 2021 | f: 1+1E-0.875664/1+1E-5 | sweeps: 10000 | flat time: 0.005795s
Sat May 29 14:09:06 2021 | f: 1+1E-1.190478/1+1E-5 | sweeps: 10000 | flat time: 0.005804s
Sat May 29 14:09:06 2021 | f: 1+1E-1.498346/1+1E-5 | sweeps: 10000 | flat time: 0.005819s
Sat May 29 14:09:06 2021 | f: 1+1E-1.802783/1+1E-5 | sweeps: 10000 | flat time: 0.005781s
Sat May 29 14:09:06 2021 | f: 1+1E-2.105512/1+1E-5 | sweeps: 10000 | flat time: 0.005763s
Sat May 29 14:09:06 2021 | f: 1+1E-2.407391/1+1E-5 | sweeps: 10000 | flat time: 0.005752s
Sat May 29 14:09:06 2021 | f: 1+1E-2.708846/1+1E-5 | sweeps: 10000 | flat time: 0.005708s
Sat May 29 14:09:06 2021 | f: 1+1E-3.010088/1+1E-5 | sweeps: 20000 | flat time: 0.011464s
Sat May 29 14:09:06 2021 | f: 1+1E-3.311224/1+1E-5 | sweeps: 20000 | flat time: 0.011463s
Sat May 29 14:09:06 2021 | f: 1+1E-3.612307/1+1E-5 | sweeps: 40000 | flat time: 0.022828s
Sat May 29 14:09:06 2021 | f: 1+1E-3.913363/1+1E-5 | sweeps: 40000 | flat time: 0.022836s
Sat May 29 14:09:06 2021 | f: 1+1E-4.214407/1+1E-5 | sweeps: 70000 | flat time: 0.040160s
Sat May 29 14:09:06 2021 | f: 1+1E-4.515443/1+1E-5 | sweeps: 40000 | flat time: 0.022823s
Sat May 29 14:09:06 2021 | f: 1+1E-4.816477/1+1E-5 | sweeps: 20000 | flat time: 0.011398s
