f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.005291 10000 1980 2000.000000
1+1E-0.187942 1+1E-5 0.005463 10000 1981 2000.000000
1+1E-0.546643 1+1E-5 0.005633 10000 1979 2000.000000
1+1E-0.875664 1+1E-5 0.005763 10000 1967 2000.000000
1+1E-1.190478 1+1E-5 0.005765 10000 1932 2000.000000
1+1E-1.498346 1+1E-5 0.005792 10000 1948 2000.000000
1+1E-1.802783 1+1E-5 0.005777 10000 1949 2000.000000
1+1E-2.105512 1+1E-5 0.005744 10000 1915 2000.000000
1+1E-2.407391 1+1E-5 0.005747 10000 1899 2000.000000
1+1E-2.708846 1+1E-5 0.011394 20000 3798 4000.000000
1+1E-3.010088 1+1E-5 0.005641 10000 1820 2000.000000
1+1E-3.311224 1+1E-5 0.016975 30000 5644 6000.000000
1+1E-3.612307 1+1E-5 0.017079 30000 5684 6000.000000
1+1E-3.913363 1+1E-5 0.017011 30000 5581 6000.000000
1+1E-4.214407 1+1E-5 0.022821 40000 7336 8000.000000
1+1E-4.515443 1+1E-5 0.011376 20000 3661 4000.000000
1+1E-4.816477 1+1E-5 0.011401 20000 3604 4000.000000
0.164766
