q q_max q_time hits q_time/hits 
1 127 0.663008 1 0.663008
2 127 1.337137 2 0.668569
3 127 2.038503 3 0.679501
4 127 3.493328 5 0.698666
5 127 4.178812 6 0.696469
6 127 5.703854 8 0.712982
7 127 6.596793 9 0.732977
8 127 7.957655 11 0.723423
9 127 9.961682 13 0.766283
10 127 10.280763 14 0.734340
11 127 12.138228 16 0.758639
12 127 13.270594 18 0.737255
13 127 14.028027 19 0.738317
14 127 15.611161 21 0.743389
15 127 17.077265 23 0.742490
16 127 18.740812 25 0.749632
17 127 19.599540 26 0.753828
18 127 21.539946 28 0.769284
19 127 22.958677 30 0.765289
20 127 24.710010 32 0.772188
21 127 25.556543 33 0.774441
22 127 27.924109 35 0.797832
23 127 40.627056 37 1.098029
24 127 33.484517 39 0.858577
25 127 34.754380 41 0.847668
26 127 36.785885 42 0.875854
27 127 34.409010 44 0.782023
28 127 36.628263 46 0.796267
29 127 38.326446 48 0.798468
30 127 42.354267 50 0.847085
31 127 50.247799 51 0.985251
32 127 48.456349 53 0.914271
33 127 47.075504 55 0.855918
34 127 48.558680 57 0.851907
35 127 52.596993 59 0.891474
36 127 55.535527 61 0.910418
37 127 51.739405 62 0.834507
38 127 54.367481 64 0.849492
39 127 56.267140 66 0.852532
40 127 97.466601 68 1.433332
41 127 62.974133 70 0.899630
42 127 96.959459 72 1.346659
43 127 63.929373 73 0.875745
44 127 72.135560 75 0.961807
45 127 71.596247 77 0.929821
46 127 69.238552 79 0.876437
47 127 71.823615 81 0.886711
48 127 170.301938 83 2.051831
49 127 75.397472 85 0.887029
50 127 77.767276 86 0.904271
51 127 77.542450 88 0.881164
52 127 79.903087 90 0.887812
53 127 89.745356 92 0.975493
54 127 133.446274 94 1.419641
55 127 89.076488 96 0.927880
56 127 91.526693 98 0.933946
57 127 93.167243 99 0.941083
58 127 135.195698 101 1.338571
59 127 98.282561 103 0.954200
60 127 102.215611 105 0.973482
61 127 104.863896 107 0.980036
62 127 178.959253 109 1.641828
63 127 117.860214 111 1.061804
64 127 246.456248 113 2.181029
65 127 119.474222 114 1.048019
66 127 125.559375 116 1.082408
67 127 110.305345 118 0.934791
68 127 183.785626 120 1.531547
69 127 125.092943 122 1.025352
70 127 212.536931 124 1.714008
71 127 129.332702 126 1.026450
72 127 662.850651 128 5.178521
73 127 169.121884 130 1.300938
74 127 244.920841 132 1.855461
75 127 142.443236 134 1.063009
76 127 428.205372 136 3.148569
77 127 271.064309 138 1.964234
78 127 196.306813 140 1.402192
79 127 219.430174 142 1.545283
80 127 142.755288 144 0.991356
81 127 249.190253 146 1.706783
82 127 144.865800 148 0.978823
83 127 153.323590 150 1.022157
84 127 173.465308 152 1.141219
85 127 152.224955 154 0.988474
86 127 159.573159 156 1.022905
87 127 183.596109 158 1.162001
88 127 156.613612 160 0.978835
89 127 161.967637 162 0.999800
90 127 254.110279 164 1.549453
91 127 167.941892 166 1.011698
92 127 186.186700 168 1.108254
93 127 169.891757 170 0.999363
94 127 181.974330 172 1.057990
95 127 182.848401 174 1.050853
96 127 215.052799 176 1.221891
97 127 216.206109 178 1.214641
98 127 200.895178 180 1.116084
99 127 182.421284 182 1.002315
100 127 195.163940 184 1.060674
101 127 296.971086 186 1.596619
102 127 228.894942 188 1.217526
103 127 201.766671 190 1.061930
104 127 196.242238 192 1.022095
105 127 218.133746 194 1.124401
106 127 219.181137 196 1.118271
107 127 210.859744 198 1.064948
108 127 204.335715 200 1.021679
109 127 229.000378 202 1.133665
110 127 214.297012 204 1.050476
111 127 210.134596 206 1.020071
112 127 288.699815 208 1.387980
113 127 216.963572 210 1.033160
114 127 272.962140 212 1.287557
115 127 212.109434 214 0.991166
116 127 222.301374 216 1.029173
117 127 223.583689 218 1.025613
118 127 227.560698 220 1.034367
119 127 231.222860 222 1.041544
120 127 388.401983 224 1.733937
121 127 237.053831 226 1.048911
122 127 245.071277 228 1.074874
123 127 291.724309 230 1.268367
124 127 244.135415 232 1.052308
125 127 243.099842 234 1.038888
126 127 270.982365 236 1.148230
127 127 340.241966 237 1.435620
17372
