q q_max q_time hits q_time/hits 
1 127 0.661075 1 0.661075
2 127 1.332579 2 0.666289
3 127 2.029495 3 0.676498
4 127 3.503724 5 0.700745
5 127 4.163161 6 0.693860
6 127 5.622712 8 0.702839
7 127 6.397173 9 0.710797
8 127 7.965023 11 0.724093
9 127 9.739699 13 0.749208
10 127 10.873470 14 0.776676
11 127 12.749739 16 0.796859
12 127 15.360339 18 0.853352
13 127 14.220786 19 0.748462
14 127 15.747628 21 0.749887
15 127 17.708921 23 0.769953
16 127 19.102307 25 0.764092
17 127 28.811564 26 1.108137
18 127 22.365366 28 0.798763
19 127 24.145634 30 0.804854
20 127 28.623873 32 0.894496
21 127 26.712652 33 0.809474
22 127 26.621814 35 0.760623
23 127 28.493015 37 0.770081
24 127 30.557146 39 0.783517
25 127 31.852278 41 0.776885
26 127 32.892414 42 0.783153
27 127 41.325877 44 0.939224
28 127 45.682747 46 0.993103
29 127 55.836149 48 1.163253
30 127 41.225714 50 0.824514
31 127 41.543201 51 0.814573
32 127 43.987374 53 0.829950
33 127 45.621718 55 0.829486
34 127 47.020051 57 0.824913
35 127 87.335201 59 1.480258
36 127 52.659732 61 0.863274
37 127 54.181597 62 0.873897
38 127 56.959026 64 0.889985
39 127 55.174155 66 0.835972
40 127 78.523845 68 1.154762
41 127 61.881841 70 0.884026
42 127 62.068180 72 0.862058
43 127 62.693053 73 0.858809
44 127 70.393509 75 0.938580
45 127 70.872969 77 0.920428
46 127 102.162178 79 1.293192
47 127 74.130364 81 0.915190
48 127 108.923153 83 1.312327
49 127 93.694333 85 1.102286
50 127 85.126801 86 0.989847
51 127 85.374424 88 0.970164
52 127 90.934024 90 1.010378
53 127 85.681438 92 0.931320
54 127 87.951430 94 0.935654
55 127 96.640980 96 1.006677
56 127 722.139370 98 7.368769
57 127 135.071569 99 1.364359
58 127 91.751897 101 0.908435
59 127 93.254705 103 0.905385
60 127 115.116347 105 1.096346
61 127 109.535587 107 1.023697
62 127 168.442021 109 1.545340
63 127 187.073676 111 1.685348
64 127 105.483297 113 0.933481
65 127 120.438342 114 1.056477
66 127 106.336194 116 0.916691
67 127 163.144820 118 1.382583
68 127 131.512415 120 1.095937
69 127 231.799519 122 1.899996
70 127 153.394883 124 1.237056
71 127 445.860590 126 3.538576
72 127 129.497925 128 1.011703
73 127 135.396244 130 1.041510
74 127 137.377996 132 1.040742
75 127 178.400231 134 1.331345
76 127 137.503627 136 1.011056
77 127 172.265831 138 1.248303
78 127 142.934454 140 1.020960
79 127 244.050415 142 1.718665
80 127 185.677791 144 1.289429
81 127 146.840597 146 1.005758
82 127 209.355616 148 1.414565
83 127 182.541701 150 1.216945
84 127 145.371540 152 0.956392
85 127 166.918088 154 1.083884
86 127 205.633627 156 1.318164
87 127 233.842899 158 1.480018
88 127 216.999089 160 1.356244
89 127 155.203099 162 0.958044
90 127 212.259047 164 1.294262
91 127 170.618793 166 1.027824
92 127 175.133938 168 1.042464
93 127 164.634417 170 0.968438
94 127 166.993381 172 0.970892
95 127 172.482494 174 0.991279
96 127 190.111195 176 1.080177
97 127 235.016169 178 1.320316
98 127 199.953064 180 1.110850
99 127 240.852207 182 1.323364
100 127 176.151207 184 0.957344
101 127 230.449991 186 1.238978
102 127 225.995975 188 1.202106
103 127 255.207860 190 1.343199
104 127 202.590806 192 1.055160
105 127 235.732905 194 1.215118
106 127 288.807471 196 1.473508
107 127 209.696854 198 1.059075
108 127 268.622038 200 1.343110
109 127 210.239781 202 1.040791
110 127 301.206782 204 1.476504
111 127 223.371636 206 1.084328
112 127 212.512192 208 1.021693
113 127 241.385893 210 1.149457
114 127 290.841436 212 1.371894
115 127 214.440956 214 1.002061
116 127 231.346520 216 1.071049
117 127 285.231022 218 1.308399
118 127 216.967221 220 0.986215
119 127 233.921779 222 1.053702
120 127 262.502517 224 1.171886
121 127 278.265727 226 1.231264
122 127 231.293487 228 1.014445
123 127 233.077124 230 1.013379
124 127 247.048269 232 1.064863
125 127 250.636903 234 1.071098
126 127 238.495720 236 1.010575
127 127 266.910439 237 1.126204
17311
