q q_max q_time hits q_time/hits 
1 127 0.183146 1 0.183146
2 127 0.247551 2 0.123775
3 127 0.381328 3 0.127109
4 127 0.632394 5 0.126479
5 127 0.714033 6 0.119005
6 127 1.011942 8 0.126493
7 127 1.176806 9 0.130756
8 127 1.426092 11 0.129645
9 127 1.968211 13 0.151401
10 127 1.991562 14 0.142254
11 127 2.310471 16 0.144404
12 127 2.769567 18 0.153865
13 127 2.797167 19 0.147219
14 127 2.969400 21 0.141400
15 127 3.423447 23 0.148846
16 127 3.991860 25 0.159674
17 127 4.076391 26 0.156784
18 127 3.697265 28 0.132045
19 127 5.019111 30 0.167304
20 127 6.614438 32 0.206701
21 127 4.468038 33 0.135395
22 127 5.092613 35 0.145503
23 127 5.795058 37 0.156623
24 127 8.557388 39 0.219420
25 127 8.925643 41 0.217699
26 127 5.771231 42 0.137410
27 127 6.070512 44 0.137966
28 127 7.782556 46 0.169186
29 127 8.724173 48 0.181754
30 127 12.080665 50 0.241613
31 127 7.117691 51 0.139563
32 127 8.223339 53 0.155157
33 127 10.516630 55 0.191211
34 127 15.924655 57 0.279380
35 127 9.521202 59 0.161376
36 127 20.855810 61 0.341899
37 127 8.858050 62 0.142872
38 127 11.157397 64 0.174334
39 127 16.864121 66 0.255517
40 127 17.808010 68 0.261883
41 127 19.478380 70 0.278263
42 127 54.871737 72 0.762107
43 127 13.910226 73 0.190551
44 127 11.255035 75 0.150067
45 127 17.168181 77 0.222963
46 127 38.476690 79 0.487047
47 127 18.918493 81 0.233562
48 127 34.444082 83 0.414989
49 127 40.626908 85 0.477964
50 127 17.428910 86 0.202662
51 127 13.336879 88 0.151555
52 127 16.003343 90 0.177815
53 127 27.281683 92 0.296540
54 127 44.374763 94 0.472072
55 127 33.301513 96 0.346891
56 127 35.922925 98 0.366560
57 127 15.334701 99 0.154896
58 127 23.232380 101 0.230024
59 127 27.212439 103 0.264198
60 127 27.767537 105 0.264453
61 127 45.657396 107 0.426705
62 127 42.314947 109 0.388211
63 127 153.078544 111 1.379086
64 127 21.381457 113 0.189216
65 127 26.996720 114 0.236813
66 127 29.776796 116 0.256697
67 127 30.589327 118 0.259232
68 127 23.389048 120 0.194909
69 127 58.346773 122 0.478252
70 127 80.148182 124 0.646356
71 127 64.970741 126 0.515641
72 127 61.181955 128 0.477984
73 127 43.009680 130 0.330844
74 127 83.232941 132 0.630553
75 127 156.919870 134 1.171044
76 127 128.055803 136 0.941587
77 127 51.422918 138 0.372630
78 127 103.150123 140 0.736787
79 127 59.142013 142 0.416493
80 127 88.073480 144 0.611621
81 127 37.965306 146 0.260036
82 127 47.631371 148 0.321834
83 127 51.589524 150 0.343930
84 127 58.755064 152 0.386546
85 127 56.126633 154 0.364459
86 127 52.947300 156 0.339406
87 127 39.553943 158 0.250341
88 127 52.356188 160 0.327226
89 127 50.393326 162 0.311070
90 127 42.844321 164 0.261246
91 127 37.218879 166 0.224210
92 127 47.499282 168 0.282734
93 127 50.871891 170 0.299246
94 127 63.522119 172 0.369315
95 127 55.817749 174 0.320792
96 127 81.567318 176 0.463451
97 127 67.148487 178 0.377239
98 127 70.710964 180 0.392839
99 127 63.648603 182 0.349718
100 127 48.769942 184 0.265054
101 127 45.125006 186 0.242608
102 127 78.035287 188 0.415081
103 127 41.524228 190 0.218549
104 127 56.020253 192 0.291772
105 127 71.182887 194 0.366922
106 127 60.557593 196 0.308967
107 127 57.065663 198 0.288210
108 127 52.163775 200 0.260819
109 127 36.118238 202 0.178803
110 127 91.713708 204 0.449577
111 127 92.969485 206 0.451308
112 127 90.284417 208 0.434060
113 127 43.764092 210 0.208400
114 127 99.733720 212 0.470442
115 127 51.719946 214 0.241682
116 127 86.682117 216 0.401306
117 127 73.938966 218 0.339170
118 127 62.597291 220 0.284533
119 127 60.917340 222 0.274402
120 127 47.581755 224 0.212419
121 127 67.324577 226 0.297896
122 127 75.303023 228 0.330276
123 127 58.893237 230 0.256058
124 127 106.982365 232 0.461131
125 127 84.434711 234 0.360832
126 127 80.486751 236 0.341046
127 127 86.871349 237 0.366546
5065.66
