f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.521921 140000 5202 5456.760049
1+1E-0.187942 1+1E-9 0.108808 30000 1123 1169.305725
1+1E-0.546643 1+1E-9 0.218629 60000 2241 2338.611449
1+1E-0.875664 1+1E-9 0.145539 40000 1495 1559.074300
1+1E-1.190478 1+1E-9 0.214773 60000 2276 2338.611449
1+1E-1.498346 1+1E-9 0.214732 60000 2248 2338.611449
1+1E-1.802783 1+1E-9 0.429517 120000 4513 4677.222899
1+1E-2.105512 1+1E-9 0.572081 160000 5991 6236.297199
1+1E-2.407391 1+1E-9 0.821283 230000 8674 8964.677223
1+1E-2.708846 1+1E-9 1.250693 350000 12968 13641.900122
1+1E-3.010088 1+1E-9 1.428820 400000 14902 15590.742996
1+1E-3.311224 1+1E-9 2.215718 620000 23025 24165.651644
1+1E-3.612307 1+1E-9 3.930923 1100000 40976 42874.543240
1+1E-3.913363 1+1E-9 3.859703 1080000 40082 42095.006090
1+1E-4.214407 1+1E-9 6.397499 1790000 66314 69768.574909
1+1E-4.515443 1+1E-9 6.434770 1800000 66779 70158.343484
1+1E-4.816477 1+1E-9 14.337189 4010000 148738 156297.198538
1+1E-5.117508 1+1E-9 7.723236 2160000 80091 84190.012180
1+1E-5.418539 1+1E-9 13.864598 3880000 143684 151230.207065
1+1E-5.719570 1+1E-9 17.050315 4770000 176673 185919.610231
1+1E-6.020600 1+1E-9 18.226237 5100000 189004 198781.973203
1+1E-6.321630 1+1E-9 30.060203 8410000 311915 327795.371498
1+1E-6.622660 1+1E-9 30.889815 8640000 320197 336760.048721
1+1E-6.923690 1+1E-9 9.075017 2540000 94087 99001.218027
1+1E-7.224720 1+1E-9 10.043212 2810000 104097 109524.969549
1+1E-7.525750 1+1E-9 22.948414 6260000 232379 243995.127893
1+1E-7.826780 1+1E-9 46.247844 12420000 459958 484092.570037
1+1E-8.127810 1+1E-9 7.479562 2010000 74445 78343.483557
1+1E-8.428840 1+1E-9 20.584303 5530000 205259 215542.021924
1+1E-8.729870 1+1E-9 13.168596 3540000 131304 137978.075518
290.464
