f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.796643 160000 5942 6236.297199
1+1E-0.187942 1+1E-9 0.149807 30000 1115 1169.305725
1+1E-0.546643 1+1E-9 0.250667 50000 1865 1948.842875
1+1E-0.875664 1+1E-9 0.250405 50000 1859 1948.842875
1+1E-1.190478 1+1E-9 0.198776 40000 1499 1559.074300
1+1E-1.498346 1+1E-9 0.348169 70000 2626 2728.380024
1+1E-1.802783 1+1E-9 0.397392 80000 2970 3118.148599
1+1E-2.105512 1+1E-9 0.695311 140000 5295 5456.760049
1+1E-2.407391 1+1E-9 1.143151 230000 8534 8964.677223
1+1E-2.708846 1+1E-9 1.391296 280000 10371 10913.520097
1+1E-3.010088 1+1E-9 1.938730 390000 14509 15200.974421
1+1E-3.311224 1+1E-9 2.931661 590000 22010 22996.345920
1+1E-3.612307 1+1E-9 5.121124 1030000 38139 40146.163216
1+1E-3.913363 1+1E-9 6.959832 1400000 51974 54567.600487
1+1E-4.214407 1+1E-9 9.834232 1980000 73416 77174.177832
1+1E-4.515443 1+1E-9 7.079711 1430000 52984 55736.906212
1+1E-4.816477 1+1E-9 11.838858 2390000 88712 93154.689403
1+1E-5.117508 1+1E-9 14.265093 2880000 106858 112253.349574
1+1E-5.418539 1+1E-9 22.560508 4560000 168948 177734.470158
1+1E-5.719570 1+1E-9 14.023558 3660000 135608 142655.298417
1+1E-6.020600 1+1E-9 18.029754 4810000 178174 187478.684531
1+1E-6.321630 1+1E-9 34.633318 9240000 342177 360146.163216
1+1E-6.622660 1+1E-9 41.524278 11070000 409954 431473.812424
1+1E-6.923690 1+1E-9 12.904850 3440000 127383 134080.389769
1+1E-7.224720 1+1E-9 6.633281 1770000 65680 68989.037759
1+1E-7.525750 1+1E-9 12.602655 3360000 124516 130962.241169
1+1E-7.826780 1+1E-9 17.321710 4620000 171079 180073.081608
1+1E-8.127810 1+1E-9 20.695979 5520000 204609 215152.253350
1+1E-8.428840 1+1E-9 24.864681 6650000 246569 259196.102314
1+1E-8.729870 1+1E-9 18.489693 4970000 184174 193714.981730
309.876
