run: 56 | L: 4 | f_final: 1+1E-9 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:12:26 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005534s
Fri Jun 18 15:12:26 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005669s
Fri Jun 18 15:12:26 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005960s
Fri Jun 18 15:12:26 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.006069s
Fri Jun 18 15:12:26 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.006012s
Fri Jun 18 15:12:26 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.006053s
Fri Jun 18 15:12:26 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005985s
Fri Jun 18 15:12:26 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005960s
Fri Jun 18 15:12:26 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005812s
Fri Jun 18 15:12:26 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005794s
Fri Jun 18 15:12:26 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.005731s
Fri Jun 18 15:12:26 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.017241s
Fri Jun 18 15:12:26 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 10000 | flat time: 0.005757s
Fri Jun 18 15:12:26 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 30000 | flat time: 0.017341s
Fri Jun 18 15:12:26 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 30000 | flat time: 0.017276s
Fri Jun 18 15:12:26 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 10000 | flat time: 0.005802s
Fri Jun 18 15:12:26 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 20000 | flat time: 0.011592s
Fri Jun 18 15:12:26 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 30000 | flat time: 0.017742s
Fri Jun 18 15:12:26 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 40000 | flat time: 0.023783s
Fri Jun 18 15:12:26 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 10000 | flat time: 0.005843s
Fri Jun 18 15:12:26 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 10000 | flat time: 0.005818s
Fri Jun 18 15:12:26 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 10000 | flat time: 0.005905s
Fri Jun 18 15:12:26 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 10000 | flat time: 0.005851s
Fri Jun 18 15:12:27 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 30000 | flat time: 0.017811s
Fri Jun 18 15:12:27 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 20000 | flat time: 0.011884s
Fri Jun 18 15:12:27 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 10000 | flat time: 0.005903s
Fri Jun 18 15:12:27 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 10000 | flat time: 0.005884s
Fri Jun 18 15:12:27 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 10000 | flat time: 0.005968s
Fri Jun 18 15:12:27 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 20000 | flat time: 0.011584s
Fri Jun 18 15:12:27 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 10000 | flat time: 0.005785s
