f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.341831 90000 3174 3507.917174
1+1E-0.187942 1+1E-9 0.149463 40000 1514 1559.074300
1+1E-0.546643 1+1E-9 0.074848 20000 730 779.537150
1+1E-0.875664 1+1E-9 0.149076 40000 1464 1559.074300
1+1E-1.190478 1+1E-9 0.110799 30000 1109 1169.305725
1+1E-1.498346 1+1E-9 0.147576 40000 1438 1559.074300
1+1E-1.802783 1+1E-9 0.184377 50000 1770 1948.842875
1+1E-2.105512 1+1E-9 0.184053 50000 1754 1948.842875
1+1E-2.407391 1+1E-9 0.331211 90000 3231 3507.917174
1+1E-2.708846 1+1E-9 0.516054 140000 4962 5456.760049
1+1E-3.010088 1+1E-9 0.812145 220000 7759 8574.908648
1+1E-3.311224 1+1E-9 1.406432 380000 13519 14811.205847
1+1E-3.612307 1+1E-9 1.703825 460000 16232 17929.354446
1+1E-3.913363 1+1E-9 2.222147 600000 21124 23386.114495
1+1E-4.214407 1+1E-9 5.259456 1420000 49901 55347.137637
1+1E-4.515443 1+1E-9 5.558675 1500000 53115 58465.286236
1+1E-4.816477 1+1E-9 1.887715 510000 18044 19878.197320
1+1E-5.117508 1+1E-9 11.124153 3010000 105959 117320.341048
1+1E-5.418539 1+1E-9 8.440721 2290000 80638 89257.003654
1+1E-5.719570 1+1E-9 5.427843 1490000 52314 58075.517661
1+1E-6.020600 1+1E-9 4.413241 1210000 42546 47161.997564
1+1E-6.321630 1+1E-9 3.790293 1040000 36638 40535.931790
1+1E-6.622660 1+1E-9 1.639469 450000 15863 17539.585871
1+1E-6.923690 1+1E-9 3.550211 920000 32488 35858.708892
1+1E-7.224720 1+1E-9 2.251248 620000 21765 24165.651644
1+1E-7.525750 1+1E-9 4.467436 1230000 43361 47941.534714
1+1E-7.826780 1+1E-9 7.158161 1970000 69392 76784.409257
1+1E-8.127810 1+1E-9 5.333918 1470000 51870 57295.980512
1+1E-8.428840 1+1E-9 3.698475 1020000 35813 39756.394641
1+1E-8.729870 1+1E-9 1.486215 410000 14410 15980.511571
83.8215
