f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.299168 80000 2841 3118.148599
1+1E-0.187942 1+1E-9 0.112046 30000 1108 1169.305725
1+1E-0.546643 1+1E-9 0.074580 20000 734 779.537150
1+1E-0.875664 1+1E-9 0.150230 40000 1490 1559.074300
1+1E-1.190478 1+1E-9 0.110829 30000 1068 1169.305725
1+1E-1.498346 1+1E-9 0.147553 40000 1435 1559.074300
1+1E-1.802783 1+1E-9 0.184029 50000 1832 1948.842875
1+1E-2.105512 1+1E-9 0.368166 100000 3585 3897.685749
1+1E-2.407391 1+1E-9 0.332006 90000 3194 3507.917174
1+1E-2.708846 1+1E-9 0.441011 120000 4349 4677.222899
1+1E-3.010088 1+1E-9 0.738109 200000 7064 7795.371498
1+1E-3.311224 1+1E-9 1.253911 340000 12103 13252.131547
1+1E-3.612307 1+1E-9 1.512809 410000 14385 15980.511571
1+1E-3.913363 1+1E-9 1.325554 360000 12793 14031.668697
1+1E-4.214407 1+1E-9 2.842214 770000 27095 30012.180268
1+1E-4.515443 1+1E-9 4.876091 1210000 42499 47161.997564
1+1E-4.816477 1+1E-9 2.862684 770000 27308 30012.180268
1+1E-5.117508 1+1E-9 5.106810 1370000 48060 53398.294762
1+1E-5.418539 1+1E-9 2.972979 800000 28100 31181.485993
1+1E-5.719570 1+1E-9 4.406485 1190000 42384 46382.460414
1+1E-6.020600 1+1E-9 4.735744 1280000 44935 49890.377588
1+1E-6.321630 1+1E-9 4.843050 1310000 45996 51059.683313
1+1E-6.622660 1+1E-9 5.631624 1520000 53490 59244.823386
1+1E-6.923690 1+1E-9 4.863979 1310000 46038 51059.683313
1+1E-7.224720 1+1E-9 6.937981 1870000 65675 72886.723508
1+1E-7.525750 1+1E-9 5.344059 1440000 50637 56126.674787
1+1E-7.826780 1+1E-9 4.692518 1270000 44565 49500.609013
1+1E-8.127810 1+1E-9 6.805861 1860000 65692 72496.954933
1+1E-8.428840 1+1E-9 3.588822 980000 34435 38197.320341
1+1E-8.729870 1+1E-9 26.849069 7290000 257283 284141.291108
104.41
