f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.232085 60000 2118 2338.611449
1+1E-0.187942 1+1E-9 0.075231 20000 728 779.537150
1+1E-0.546643 1+1E-9 0.075329 20000 705 779.537150
1+1E-0.875664 1+1E-9 0.075321 20000 709 779.537150
1+1E-1.190478 1+1E-9 0.148777 40000 1468 1559.074300
1+1E-1.498346 1+1E-9 0.111066 30000 1066 1169.305725
1+1E-1.802783 1+1E-9 0.222721 60000 2149 2338.611449
1+1E-2.105512 1+1E-9 0.334091 90000 3235 3507.917174
1+1E-2.407391 1+1E-9 0.519417 140000 5000 5456.760049
1+1E-2.708846 1+1E-9 0.816928 220000 7840 8574.908648
1+1E-3.010088 1+1E-9 0.741972 200000 7185 7795.371498
1+1E-3.311224 1+1E-9 1.188092 320000 11354 12472.594397
1+1E-3.612307 1+1E-9 1.336813 360000 12698 14031.668697
1+1E-3.913363 1+1E-9 2.377600 640000 22523 24945.188794
1+1E-4.214407 1+1E-9 1.893424 510000 17977 19878.197320
1+1E-4.515443 1+1E-9 3.304152 890000 31311 34689.403167
1+1E-4.816477 1+1E-9 3.718821 1000000 35152 38976.857491
1+1E-5.117508 1+1E-9 4.050384 1090000 38404 42484.774665
1+1E-5.418539 1+1E-9 2.588931 700000 24736 27283.800244
1+1E-5.719570 1+1E-9 3.929180 1060000 37439 41315.468940
1+1E-6.020600 1+1E-9 4.488645 1210000 42452 47161.997564
1+1E-6.321630 1+1E-9 6.224746 1680000 59104 65481.120585
1+1E-6.622660 1+1E-9 1.968356 530000 18597 20657.734470
1+1E-6.923690 1+1E-9 5.128387 1380000 48587 53788.063337
1+1E-7.224720 1+1E-9 3.974403 1070000 37544 41705.237515
1+1E-7.525750 1+1E-9 7.286421 1960000 69168 76394.640682
1+1E-7.826780 1+1E-9 4.050156 1090000 38459 42484.774665
1+1E-8.127810 1+1E-9 5.097527 1370000 48098 53398.294762
1+1E-8.428840 1+1E-9 6.141338 1650000 58315 64311.814860
1+1E-8.729870 1+1E-9 8.699219 2350000 82757 91595.615104
80.7999
