f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.005404 10000 1972 2000.000000
1+1E-0.187942 1+1E-4 0.005540 10000 1983 2000.000000
1+1E-0.546643 1+1E-4 0.005857 10000 1979 2000.000000
1+1E-0.875664 1+1E-4 0.005978 10000 1955 2000.000000
1+1E-1.190478 1+1E-4 0.005979 10000 1979 2000.000000
1+1E-1.498346 1+1E-4 0.006009 10000 1961 2000.000000
1+1E-1.802783 1+1E-4 0.005953 10000 1915 2000.000000
1+1E-2.105512 1+1E-4 0.005959 10000 1885 2000.000000
1+1E-2.407391 1+1E-4 0.005917 10000 1863 2000.000000
1+1E-2.708846 1+1E-4 0.005920 10000 1718 2000.000000
1+1E-3.010088 1+1E-4 0.005883 10000 1719 2000.000000
1+1E-3.311224 1+1E-4 0.005856 10000 1783 2000.000000
1+1E-3.612307 1+1E-4 0.005888 10000 1732 2000.000000
1+1E-3.913363 1+1E-4 0.005749 10000 1627 2000.000000
0.081974
