f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.219772 60000 2112 2338.611449
1+1E-0.187942 1+1E-4 0.109405 30000 1094 1169.305725
1+1E-0.546643 1+1E-4 0.109606 30000 1080 1169.305725
1+1E-0.875664 1+1E-4 0.109549 30000 1092 1169.305725
1+1E-1.190478 1+1E-4 0.108031 30000 1103 1169.305725
1+1E-1.498346 1+1E-4 0.107923 30000 1086 1169.305725
1+1E-1.802783 1+1E-4 0.251770 70000 2500 2728.380024
1+1E-2.105512 1+1E-4 0.180063 50000 1756 1948.842875
1+1E-2.407391 1+1E-4 0.323975 90000 3166 3507.917174
1+1E-2.708846 1+1E-4 0.755788 210000 7469 8185.140073
1+1E-3.010088 1+1E-4 0.972603 270000 9638 10523.751523
1+1E-3.311224 1+1E-4 0.859295 240000 8446 9354.445798
1+1E-3.612307 1+1E-4 1.678388 470000 16757 18319.123021
1+1E-3.913363 1+1E-4 3.607321 1010000 35583 39366.626066
9.39365
