f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.302622 80000 2911 3118.148599
1+1E-0.187942 1+1E-4 0.073455 20000 728 779.537150
1+1E-0.546643 1+1E-4 0.110924 30000 1114 1169.305725
1+1E-0.875664 1+1E-4 0.073726 20000 732 779.537150
1+1E-1.190478 1+1E-4 0.109542 30000 1079 1169.305725
1+1E-1.498346 1+1E-4 0.146125 40000 1407 1559.074300
1+1E-1.802783 1+1E-4 0.182286 50000 1786 1948.842875
1+1E-2.105512 1+1E-4 0.182423 50000 1768 1948.842875
1+1E-2.407391 1+1E-4 0.400885 110000 3873 4287.454324
1+1E-2.708846 1+1E-4 0.588633 160000 5695 6236.297199
1+1E-3.010088 1+1E-4 0.656274 180000 6362 7015.834348
1+1E-3.311224 1+1E-4 0.838877 230000 8072 8964.677223
1+1E-3.612307 1+1E-4 1.641912 450000 16190 17539.585871
1+1E-3.913363 1+1E-4 4.453168 1220000 42889 47551.766139
9.76103
