f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.023314 30000 5967 6000.000000
1+1E-0.187942 1+1E-4 0.008114 10000 1981 2000.000000
1+1E-0.546643 1+1E-4 0.016680 20000 3977 4000.000000
1+1E-0.875664 1+1E-4 0.016929 20000 3971 4000.000000
1+1E-1.190478 1+1E-4 0.016892 20000 3963 4000.000000
1+1E-1.498346 1+1E-4 0.025107 30000 5950 6000.000000
1+1E-1.802783 1+1E-4 0.042018 50000 9914 10000.000000
1+1E-2.105512 1+1E-4 0.043642 50000 9935 10000.000000
1+1E-2.407391 1+1E-4 0.078550 90000 17888 18000.000000
1+1E-2.708846 1+1E-4 0.067153 80000 15844 16000.000000
1+1E-3.010088 1+1E-4 0.150926 180000 35695 36000.000000
1+1E-3.311224 1+1E-4 0.128531 150000 29708 30000.000000
1+1E-3.612307 1+1E-4 0.264223 300000 59545 60000.000000
1+1E-3.913363 1+1E-4 0.321883 380000 75449 76000.000000
1.20433
