f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.006458 10000 1982 2000.000000
1+1E-0.187942 1+1E-4 0.006655 10000 1983 2000.000000
1+1E-0.546643 1+1E-4 0.007112 10000 1985 2000.000000
1+1E-0.875664 1+1E-4 0.014409 20000 3978 4000.000000
1+1E-1.190478 1+1E-4 0.014282 20000 3966 4000.000000
1+1E-1.498346 1+1E-4 0.029333 40000 7955 8000.000000
1+1E-1.802783 1+1E-4 0.022687 30000 5950 6000.000000
1+1E-2.105512 1+1E-4 0.030668 40000 7932 8000.000000
1+1E-2.407391 1+1E-4 0.036893 50000 9933 10000.000000
1+1E-2.708846 1+1E-4 0.055534 80000 15843 16000.000000
1+1E-3.010088 1+1E-4 0.099245 140000 27775 28000.000000
1+1E-3.311224 1+1E-4 0.115505 160000 31680 32000.000000
1+1E-3.612307 1+1E-4 0.238716 330000 65350 66000.000000
1+1E-3.913363 1+1E-4 0.294959 400000 79264 80000.000000
0.97268
