q q_max q_time hits q_time/hits 
1 31 0.065132 1 0.065132
2 31 0.110512 2 0.055256
3 31 0.172606 3 0.057535
4 31 0.288418 5 0.057684
5 31 0.360317 6 0.060053
6 31 0.482277 8 0.060285
7 31 0.554055 9 0.061562
8 31 0.693178 11 0.063016
9 31 0.835246 13 0.064250
10 31 0.918310 14 0.065594
11 31 1.063220 16 0.066451
12 31 1.221948 18 0.067886
13 31 1.265660 19 0.066614
14 31 1.413117 21 0.067291
15 31 1.621408 23 0.070496
16 31 1.965305 25 0.078612
17 31 1.777416 26 0.068362
18 31 1.950917 28 0.069676
19 31 2.068119 30 0.068937
20 31 2.174994 32 0.067969
21 31 2.309291 34 0.067920
22 31 2.429818 36 0.067495
23 31 2.553616 38 0.067200
24 31 3.736185 40 0.093405
25 31 2.918474 42 0.069487
26 31 2.922736 44 0.066426
27 31 3.097090 46 0.067328
28 31 3.165871 48 0.065956
29 31 3.273482 50 0.065470
30 31 3.542321 52 0.068122
31 31 3.459011 53 0.065264
54.4102
