f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.343122 90000 3210 3507.917174
1+1E-0.187942 1+1E-6 0.112184 30000 1120 1169.305725
1+1E-0.546643 1+1E-6 0.074795 20000 726 779.537150
1+1E-0.875664 1+1E-6 0.074397 20000 703 779.537150
1+1E-1.190478 1+1E-6 0.111325 30000 1099 1169.305725
1+1E-1.498346 1+1E-6 0.259031 70000 2456 2728.380024
1+1E-1.802783 1+1E-6 0.184687 50000 1823 1948.842875
1+1E-2.105512 1+1E-6 0.333142 90000 3254 3507.917174
1+1E-2.407391 1+1E-6 0.372698 100000 3596 3897.685749
1+1E-2.708846 1+1E-6 0.594543 160000 5674 6236.297199
1+1E-3.010088 1+1E-6 0.818917 220000 7754 8574.908648
1+1E-3.311224 1+1E-6 1.002880 270000 9616 10523.751523
1+1E-3.612307 1+1E-6 1.748796 470000 16490 18319.123021
1+1E-3.913363 1+1E-6 3.161817 850000 29858 33130.328867
1+1E-4.214407 1+1E-6 2.233593 600000 21236 23386.114495
1+1E-4.515443 1+1E-6 2.457283 660000 23240 25724.725944
1+1E-4.816477 1+1E-6 3.669008 940000 33121 36638.246041
1+1E-5.117508 1+1E-6 4.539606 1220000 42872 47551.766139
1+1E-5.418539 1+1E-6 8.729369 2350000 82894 91595.615104
1+1E-5.719570 1+1E-6 18.035494 4860000 172100 189427.527406
48.857
