run: 46 | L: 4 | f_final: 1+1E-6 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:15:45 2021 | f: 1+1E0.235094/1+1E-6 | sweeps: 10000 | flat time: 0.005309s
Fri Jun 18 15:15:45 2021 | f: 1+1E-0.187942/1+1E-6 | sweeps: 10000 | flat time: 0.005480s
Fri Jun 18 15:15:45 2021 | f: 1+1E-0.546643/1+1E-6 | sweeps: 10000 | flat time: 0.005720s
Fri Jun 18 15:15:45 2021 | f: 1+1E-0.875664/1+1E-6 | sweeps: 10000 | flat time: 0.005843s
Fri Jun 18 15:15:45 2021 | f: 1+1E-1.190478/1+1E-6 | sweeps: 10000 | flat time: 0.005961s
Fri Jun 18 15:15:45 2021 | f: 1+1E-1.498346/1+1E-6 | sweeps: 10000 | flat time: 0.006022s
Fri Jun 18 15:15:45 2021 | f: 1+1E-1.802783/1+1E-6 | sweeps: 10000 | flat time: 0.006132s
Fri Jun 18 15:15:45 2021 | f: 1+1E-2.105512/1+1E-6 | sweeps: 10000 | flat time: 0.006132s
Fri Jun 18 15:15:45 2021 | f: 1+1E-2.407391/1+1E-6 | sweeps: 10000 | flat time: 0.005888s
Fri Jun 18 15:15:45 2021 | f: 1+1E-2.708846/1+1E-6 | sweeps: 20000 | flat time: 0.011726s
Fri Jun 18 15:15:45 2021 | f: 1+1E-3.010088/1+1E-6 | sweeps: 10000 | flat time: 0.005902s
Fri Jun 18 15:15:45 2021 | f: 1+1E-3.311224/1+1E-6 | sweeps: 20000 | flat time: 0.011758s
Fri Jun 18 15:15:45 2021 | f: 1+1E-3.612307/1+1E-6 | sweeps: 30000 | flat time: 0.017929s
Fri Jun 18 15:15:45 2021 | f: 1+1E-3.913363/1+1E-6 | sweeps: 30000 | flat time: 0.017790s
Fri Jun 18 15:15:45 2021 | f: 1+1E-4.214407/1+1E-6 | sweeps: 20000 | flat time: 0.011883s
Fri Jun 18 15:15:45 2021 | f: 1+1E-4.515443/1+1E-6 | sweeps: 40000 | flat time: 0.023174s
Fri Jun 18 15:15:45 2021 | f: 1+1E-4.816477/1+1E-6 | sweeps: 60000 | flat time: 0.034774s
Fri Jun 18 15:15:45 2021 | f: 1+1E-5.117508/1+1E-6 | sweeps: 10000 | flat time: 0.005862s
Fri Jun 18 15:15:45 2021 | f: 1+1E-5.418539/1+1E-6 | sweeps: 20000 | flat time: 0.011589s
Fri Jun 18 15:15:45 2021 | f: 1+1E-5.719570/1+1E-6 | sweeps: 30000 | flat time: 0.017332s
