q q_max q_time hits q_time/hits 
1 31 0.070527 1 0.070527
2 31 0.140681 2 0.070341
3 31 0.206791 3 0.068930
4 31 0.362381 5 0.072476
5 31 0.439875 6 0.073312
6 31 0.611730 8 0.076466
7 31 0.688437 9 0.076493
8 31 0.859687 11 0.078153
9 31 1.039009 13 0.079924
10 31 1.143446 14 0.081675
11 31 1.327338 16 0.082959
12 31 1.604430 18 0.089135
13 31 1.670522 19 0.087922
14 31 1.805009 21 0.085953
15 31 2.002870 23 0.087081
16 31 2.304721 25 0.092189
17 31 2.383121 26 0.091659
18 31 2.627219 28 0.093829
19 31 2.720873 30 0.090696
20 31 2.910368 32 0.090949
21 31 3.109541 34 0.091457
22 31 3.309248 36 0.091924
23 31 3.499838 38 0.092101
24 31 3.729799 40 0.093245
25 31 4.037634 42 0.096134
26 31 4.148970 44 0.094295
27 31 4.502940 46 0.097890
28 31 4.735164 48 0.098649
29 31 4.769659 50 0.095393
30 31 5.202350 52 0.100045
31 31 5.080645 53 0.095861
73.045
