q q_max q_time hits q_time/hits 
1 31 0.070397 1 0.070397
2 31 0.133708 2 0.066854
3 31 0.207869 3 0.069290
4 31 0.371252 5 0.074250
5 31 0.446095 6 0.074349
6 31 0.616556 8 0.077069
7 31 0.690213 9 0.076690
8 31 0.869467 11 0.079042
9 31 1.030484 13 0.079268
10 31 1.167070 14 0.083362
11 31 1.342801 16 0.083925
12 31 1.523793 18 0.084655
13 31 1.705102 19 0.089742
14 31 1.884538 21 0.089740
15 31 2.081810 23 0.090513
16 31 2.758209 25 0.110328
17 31 2.320329 26 0.089243
18 31 2.731864 28 0.097567
19 31 2.748202 30 0.091607
20 31 2.928273 32 0.091509
21 31 3.133828 34 0.092171
22 31 3.318961 36 0.092193
23 31 3.530209 38 0.092900
24 31 3.926280 40 0.098157
25 31 3.957651 42 0.094230
26 31 4.147754 44 0.094267
27 31 4.456430 46 0.096879
28 31 4.834339 48 0.100715
29 31 5.339807 50 0.106796
30 31 5.316758 52 0.102245
31 31 5.259856 53 0.099243
74.8501
