q q_max q_time hits q_time/hits 
1 31 0.069198 1 0.069198
2 31 0.134360 2 0.067180
3 31 0.206599 3 0.068866
4 31 0.359433 5 0.071887
5 31 0.440808 6 0.073468
6 31 0.612491 8 0.076561
7 31 0.685087 9 0.076121
8 31 0.881794 11 0.080163
9 31 1.199733 13 0.092287
10 31 1.128952 14 0.080639
11 31 1.305268 16 0.081579
12 31 1.508005 18 0.083778
13 31 1.588152 19 0.083587
14 31 1.778133 21 0.084673
15 31 1.970624 23 0.085679
16 31 2.187880 25 0.087515
17 31 2.286720 26 0.087951
18 31 2.497473 28 0.089195
19 31 2.784087 30 0.092803
20 31 3.173153 32 0.099161
21 31 3.409685 34 0.100285
22 31 3.331785 36 0.092550
23 31 3.484580 38 0.091699
24 31 3.700986 40 0.092525
25 31 3.913873 42 0.093187
26 31 4.105164 44 0.093299
27 31 4.608637 46 0.100188
28 31 4.628756 48 0.096432
29 31 4.789326 50 0.095787
30 31 4.972418 52 0.095623
31 31 5.001458 53 0.094367
72.7449
