f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.572456 110000 4093 4287.454324
1+1E-0.187942 1+1E-5 0.209456 40000 1493 1559.074300
1+1E-0.546643 1+1E-5 0.157655 30000 1117 1169.305725
1+1E-0.875664 1+1E-5 0.315781 60000 2257 2338.611449
1+1E-1.190478 1+1E-5 0.262588 50000 1864 1948.842875
1+1E-1.498346 1+1E-5 0.367983 70000 2628 2728.380024
1+1E-1.802783 1+1E-5 0.630287 120000 4445 4677.222899
1+1E-2.105512 1+1E-5 0.682161 130000 4870 5066.991474
1+1E-2.407391 1+1E-5 1.049880 200000 7416 7795.371498
1+1E-2.708846 1+1E-5 1.259510 240000 9011 9354.445798
1+1E-3.010088 1+1E-5 2.571925 490000 18167 19098.660171
1+1E-3.311224 1+1E-5 3.569189 680000 25199 26504.263094
1+1E-3.612307 1+1E-5 3.726697 710000 26455 27673.568819
1+1E-3.913363 1+1E-5 6.564276 1250000 46426 48721.071864
1+1E-4.214407 1+1E-5 7.822198 1490000 55288 58075.517661
1+1E-4.515443 1+1E-5 14.535130 2770000 102697 107965.895250
1+1E-4.816477 1+1E-5 18.260274 3480000 128943 135639.464068
62.5577
