f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.777083 150000 5617 5846.528624
1+1E-0.187942 1+1E-5 0.207181 40000 1487 1559.074300
1+1E-0.546643 1+1E-5 0.208066 40000 1506 1559.074300
1+1E-0.875664 1+1E-5 0.207941 40000 1509 1559.074300
1+1E-1.190478 1+1E-5 0.415248 80000 3026 3118.148599
1+1E-1.498346 1+1E-5 0.415280 80000 2995 3118.148599
1+1E-1.802783 1+1E-5 0.467234 90000 3338 3507.917174
1+1E-2.105512 1+1E-5 0.518611 100000 3742 3897.685749
1+1E-2.407391 1+1E-5 1.090292 210000 7854 8185.140073
1+1E-2.708846 1+1E-5 1.452466 280000 10479 10913.520097
1+1E-3.010088 1+1E-5 1.661799 320000 11913 12472.594397
1+1E-3.311224 1+1E-5 3.685710 710000 26488 27673.568819
1+1E-3.612307 1+1E-5 4.932451 950000 35368 37028.014616
1+1E-3.913363 1+1E-5 7.785900 1500000 55644 58465.286236
1+1E-4.214407 1+1E-5 11.205220 2160000 80047 84190.012180
1+1E-4.515443 1+1E-5 15.562500 3000000 111128 116930.572473
1+1E-4.816477 1+1E-5 13.952991 2690000 99695 104847.746650
64.5462
