f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.653877 130000 4841 5066.991474
1+1E-0.187942 1+1E-5 0.252598 50000 1855 1948.842875
1+1E-0.546643 1+1E-5 0.151797 30000 1126 1169.305725
1+1E-0.875664 1+1E-5 0.252600 50000 1893 1948.842875
1+1E-1.190478 1+1E-5 0.250893 50000 1856 1948.842875
1+1E-1.498346 1+1E-5 0.401298 80000 3009 3118.148599
1+1E-1.802783 1+1E-5 0.651967 130000 4831 5066.991474
1+1E-2.105512 1+1E-5 0.601988 120000 4444 4677.222899
1+1E-2.407391 1+1E-5 0.899117 180000 6678 7015.834348
1+1E-2.708846 1+1E-5 1.152433 230000 8567 8964.677223
1+1E-3.010088 1+1E-5 2.257521 450000 16709 17539.585871
1+1E-3.311224 1+1E-5 3.008453 600000 22300 23386.114495
1+1E-3.612307 1+1E-5 6.019546 1200000 44483 46772.228989
1+1E-3.913363 1+1E-5 6.223058 1240000 46073 48331.303289
1+1E-4.214407 1+1E-5 9.936893 1980000 73449 77174.177832
1+1E-4.515443 1+1E-5 13.007764 2590000 95979 100950.060901
1+1E-4.816477 1+1E-5 15.928010 3170000 117435 123556.638246
61.6501
