f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.654122 130000 4850 5066.991474
1+1E-0.187942 1+1E-5 0.151665 30000 1124 1169.305725
1+1E-0.546643 1+1E-5 0.202622 40000 1489 1559.074300
1+1E-0.875664 1+1E-5 0.151895 30000 1118 1169.305725
1+1E-1.190478 1+1E-5 0.200938 40000 1482 1559.074300
1+1E-1.498346 1+1E-5 0.301274 60000 2257 2338.611449
1+1E-1.802783 1+1E-5 0.603193 120000 4473 4677.222899
1+1E-2.105512 1+1E-5 0.653121 130000 4822 5066.991474
1+1E-2.407391 1+1E-5 0.804269 160000 5955 6236.297199
1+1E-2.708846 1+1E-5 1.760013 350000 12990 13641.900122
1+1E-3.010088 1+1E-5 1.609638 320000 11896 12472.594397
1+1E-3.311224 1+1E-5 3.268727 650000 24179 25334.957369
1+1E-3.612307 1+1E-5 3.217970 640000 23699 24945.188794
1+1E-3.913363 1+1E-5 5.177761 1030000 38150 40146.163216
1+1E-4.214407 1+1E-5 10.307373 2050000 76138 79902.557856
1+1E-4.515443 1+1E-5 12.820076 2550000 94426 99390.986602
1+1E-4.816477 1+1E-5 12.770185 2540000 94211 99001.218027
54.6551
