q q_max q_time hits q_time/hits 
1 127 0.154555 1 0.154555
2 127 0.562800 2 0.281400
3 127 0.540049 3 0.180016
4 127 0.584645 5 0.116929
5 127 0.719807 6 0.119968
6 127 0.976055 8 0.122007
7 127 1.005501 9 0.111722
8 127 1.272740 11 0.115704
9 127 1.558325 13 0.119871
10 127 1.599335 14 0.114238
11 127 1.813652 16 0.113353
12 127 2.397862 18 0.133215
13 127 2.117014 19 0.111422
14 127 2.407386 21 0.114637
15 127 2.957787 23 0.128599
16 127 4.842660 25 0.193706
17 127 3.224306 26 0.124012
18 127 3.493091 28 0.124753
19 127 4.600358 30 0.153345
20 127 5.992608 32 0.187269
21 127 4.779826 33 0.144843
22 127 4.611562 35 0.131759
23 127 5.767976 37 0.155891
24 127 8.076491 39 0.207090
25 127 12.267703 41 0.299212
26 127 5.639519 42 0.134274
27 127 7.482512 44 0.170057
28 127 8.444068 46 0.183567
29 127 11.212271 48 0.233589
30 127 14.848840 50 0.296977
31 127 8.010369 51 0.157066
32 127 9.001887 53 0.169847
33 127 10.306887 55 0.187398
34 127 12.291220 57 0.215635
35 127 15.397261 59 0.260971
36 127 28.368668 61 0.465060
37 127 10.325766 62 0.166545
38 127 11.846917 64 0.185108
39 127 13.435841 66 0.203573
40 127 15.716796 68 0.231129
41 127 26.159749 70 0.373711
42 127 25.047103 72 0.347876
43 127 13.343472 73 0.182787
44 127 11.584312 75 0.154457
45 127 16.677341 77 0.216589
46 127 19.333546 79 0.244728
47 127 23.914013 81 0.295235
48 127 42.043283 83 0.506546
49 127 64.606192 85 0.760073
50 127 16.334767 86 0.189939
51 127 17.679362 88 0.200902
52 127 23.630794 90 0.262564
53 127 29.846043 92 0.324414
54 127 39.747129 94 0.422842
55 127 42.292559 96 0.440547
56 127 113.879840 98 1.162039
57 127 20.237280 99 0.204417
58 127 20.617483 101 0.204133
59 127 33.606126 103 0.326273
60 127 32.505922 105 0.309580
61 127 55.061054 107 0.514589
62 127 35.676379 109 0.327306
63 127 69.700231 111 0.627930
64 127 66.577974 113 0.589186
65 127 31.885233 114 0.279695
66 127 30.114462 116 0.259607
67 127 36.148981 118 0.306347
68 127 35.793225 120 0.298277
69 127 76.798187 122 0.629493
70 127 67.590316 124 0.545083
71 127 99.501277 126 0.789693
72 127 162.244909 128 1.267538
73 127 122.153003 130 0.939638
74 127 124.250603 132 0.941292
75 127 81.512414 134 0.608302
76 127 74.332537 136 0.546563
77 127 88.470153 138 0.641088
78 127 68.459930 140 0.488999
79 127 90.369800 142 0.636407
80 127 201.600042 144 1.400000
81 127 69.963590 146 0.479203
82 127 61.186365 148 0.413421
83 127 50.918901 150 0.339459
84 127 63.929244 152 0.420587
85 127 57.951627 154 0.376309
86 127 56.415110 156 0.361635
87 127 54.913357 158 0.347553
88 127 55.791031 160 0.348694
89 127 53.951767 162 0.333036
90 127 58.386448 164 0.356015
91 127 45.120067 166 0.271808
92 127 69.574099 168 0.414132
93 127 61.558393 170 0.362108
94 127 58.004864 172 0.337238
95 127 76.049646 174 0.437067
96 127 130.827640 176 0.743339
97 127 104.728947 178 0.588365
98 127 67.380490 180 0.374336
99 127 58.313674 182 0.320405
100 127 78.873509 184 0.428660
101 127 78.907328 186 0.424233
102 127 58.635680 188 0.311892
103 127 61.310067 190 0.322685
104 127 62.913245 192 0.327673
105 127 78.226253 194 0.403228
106 127 63.433525 196 0.323640
107 127 61.140752 198 0.308792
108 127 58.364480 200 0.291822
109 127 69.659346 202 0.344848
110 127 89.111470 204 0.436821
111 127 116.781033 206 0.566898
112 127 119.919105 208 0.576534
113 127 105.852387 210 0.504059
114 127 99.318959 212 0.468486
115 127 89.172133 214 0.416692
116 127 76.460134 216 0.353982
117 127 106.679128 218 0.489354
118 127 76.696118 220 0.348619
119 127 100.740819 222 0.453787
120 127 71.478512 224 0.319100
121 127 68.482750 226 0.303021
122 127 129.368466 228 0.567406
123 127 76.297427 230 0.331728
124 127 88.000923 232 0.379314
125 127 102.841058 234 0.439492
126 127 83.769079 236 0.354954
127 127 93.781799 237 0.395704
6133.18
