q q_max q_time hits q_time/hits 
1 127 0.275848 1 0.275848
2 127 0.338386 2 0.169193
3 127 0.484497 3 0.161499
4 127 0.686429 5 0.137286
5 127 0.759010 6 0.126502
6 127 1.011594 8 0.126449
7 127 1.299940 9 0.144438
8 127 1.518965 11 0.138088
9 127 1.855278 13 0.142714
10 127 1.851823 14 0.132273
11 127 1.918108 16 0.119882
12 127 2.481674 18 0.137871
13 127 2.111746 19 0.111145
14 127 2.417782 21 0.115132
15 127 2.876111 23 0.125048
16 127 4.885800 25 0.195432
17 127 2.940249 26 0.113086
18 127 3.881171 28 0.138613
19 127 5.355301 30 0.178510
20 127 8.716617 32 0.272394
21 127 4.315962 33 0.130787
22 127 4.957793 35 0.141651
23 127 5.952013 37 0.160865
24 127 8.749207 39 0.224339
25 127 12.033135 41 0.293491
26 127 6.220159 42 0.148099
27 127 6.035008 44 0.137159
28 127 9.900863 46 0.215236
29 127 12.677722 48 0.264119
30 127 21.341606 50 0.426832
31 127 8.322595 51 0.163188
32 127 8.875293 53 0.167458
33 127 11.620454 55 0.211281
34 127 17.332074 57 0.304071
35 127 17.712118 59 0.300205
36 127 36.545121 61 0.599100
37 127 10.876470 62 0.175427
38 127 14.400629 64 0.225010
39 127 14.456067 66 0.219031
40 127 23.526323 68 0.345975
41 127 22.191819 70 0.317026
42 127 43.866640 72 0.609259
43 127 15.093871 73 0.206765
44 127 18.200144 75 0.242669
45 127 23.148504 77 0.300630
46 127 27.046735 79 0.342364
47 127 35.355870 81 0.436492
48 127 42.988282 83 0.517931
49 127 53.995176 85 0.635237
50 127 23.067703 86 0.268229
51 127 22.536530 88 0.256097
52 127 29.833102 90 0.331479
53 127 28.039814 92 0.304781
54 127 36.297182 94 0.386140
55 127 69.890321 96 0.728024
56 127 56.683666 98 0.578405
57 127 27.231284 99 0.275063
58 127 30.099074 101 0.298011
59 127 31.675054 103 0.307525
60 127 43.260771 105 0.412007
61 127 70.679570 107 0.660557
62 127 84.156918 109 0.772082
63 127 113.261162 111 1.020371
64 127 149.629312 113 1.324153
65 127 34.764952 114 0.304956
66 127 34.770595 116 0.299747
67 127 38.162460 118 0.323411
68 127 62.308720 120 0.519239
69 127 93.092525 122 0.763053
70 127 109.180510 124 0.880488
71 127 90.483839 126 0.718126
72 127 167.725697 128 1.310357
73 127 107.898616 130 0.829989
74 127 257.227872 132 1.948696
75 127 198.115679 134 1.478475
76 127 150.696815 136 1.108065
77 127 125.174686 138 0.907063
78 127 101.944526 140 0.728175
79 127 121.443731 142 0.855238
80 127 115.269846 144 0.800485
81 127 84.337594 146 0.577655
82 127 93.860942 148 0.634196
83 127 69.370637 150 0.462471
84 127 82.151375 152 0.540470
85 127 57.066860 154 0.370564
86 127 68.821742 156 0.441165
87 127 70.284668 158 0.444840
88 127 55.464454 160 0.346653
89 127 60.489143 162 0.373390
90 127 74.819852 164 0.456219
91 127 82.196344 166 0.495159
92 127 77.486191 168 0.461227
93 127 94.391673 170 0.555245
94 127 94.219636 172 0.547789
95 127 92.468731 174 0.531429
96 127 151.741106 176 0.862165
97 127 84.193410 178 0.472997
98 127 115.725967 180 0.642922
99 127 88.592031 182 0.486769
100 127 88.679865 184 0.481956
101 127 102.204879 186 0.549489
102 127 91.432519 188 0.486343
103 127 97.069179 190 0.510890
104 127 88.901688 192 0.463030
105 127 85.861978 194 0.442588
106 127 114.211654 196 0.582713
107 127 75.848144 198 0.383071
108 127 107.520693 200 0.537603
109 127 133.317518 202 0.659988
110 127 106.755332 204 0.523310
111 127 108.345677 206 0.525950
112 127 158.144883 208 0.760312
113 127 138.567796 210 0.659847
114 127 100.004844 212 0.471721
115 127 95.367408 214 0.445642
116 127 91.490241 216 0.423566
117 127 128.742442 218 0.590562
118 127 102.092139 220 0.464055
119 127 115.560225 222 0.520542
120 127 102.934441 224 0.459529
121 127 117.055947 226 0.517947
122 127 99.260361 228 0.435352
123 127 130.792764 230 0.568664
124 127 109.117152 232 0.470333
125 127 99.412098 234 0.424838
126 127 121.545789 236 0.515025
127 127 137.725289 237 0.581119
7855.67
