q q_max q_time hits q_time/hits 
1 127 0.489690 1 0.489690
2 127 0.757050 2 0.378525
3 127 1.110731 3 0.370244
4 127 1.812397 5 0.362479
5 127 2.194433 6 0.365739
6 127 3.033414 8 0.379177
7 127 3.328854 9 0.369873
8 127 4.138884 11 0.376262
9 127 5.231459 13 0.402420
10 127 5.296465 14 0.378319
11 127 6.206270 16 0.387892
12 127 6.802202 18 0.377900
13 127 7.056561 19 0.371398
14 127 8.135807 21 0.387419
15 127 8.952541 23 0.389241
16 127 11.918747 25 0.476750
17 127 9.926855 26 0.381802
18 127 11.216693 28 0.400596
19 127 14.204787 30 0.473493
20 127 16.056108 32 0.501753
21 127 14.981320 33 0.453979
22 127 16.247557 35 0.464216
23 127 17.403820 37 0.470374
24 127 19.769636 39 0.506914
25 127 31.451519 41 0.767110
26 127 19.319041 42 0.459977
27 127 19.601533 44 0.445489
28 127 21.533032 46 0.468109
29 127 31.628042 48 0.658918
30 127 33.334528 50 0.666691
31 127 22.595868 51 0.443056
32 127 26.202723 53 0.494391
33 127 32.466628 55 0.590302
34 127 25.258245 57 0.443127
35 127 35.793270 59 0.606666
36 127 63.415758 61 1.039603
37 127 29.464087 62 0.475227
38 127 30.701026 64 0.479704
39 127 37.105466 66 0.562204
40 127 39.705500 68 0.583904
41 127 38.394513 70 0.548493
42 127 56.064728 72 0.778677
43 127 33.726404 73 0.462006
44 127 40.859217 75 0.544790
45 127 45.738013 77 0.594000
46 127 44.850195 79 0.567724
47 127 63.917402 81 0.789104
48 127 56.559389 83 0.681438
49 127 128.430832 85 1.510951
50 127 42.036952 86 0.488802
51 127 53.844651 88 0.611871
52 127 51.862137 90 0.576246
53 127 46.725745 92 0.507889
54 127 61.119065 94 0.650203
55 127 109.249443 96 1.138015
56 127 125.725150 98 1.282910
57 127 56.473977 99 0.570444
58 127 60.197245 101 0.596012
59 127 58.900909 103 0.571853
60 127 88.552714 105 0.843359
61 127 64.852739 107 0.606100
62 127 102.002370 109 0.935802
63 127 131.818445 111 1.187554
64 127 128.562453 113 1.137721
65 127 72.497164 114 0.635940
66 127 73.052440 116 0.629762
67 127 77.084635 118 0.653260
68 127 90.623979 120 0.755200
69 127 85.212730 122 0.698465
70 127 167.464700 124 1.350522
71 127 244.811054 126 1.942945
72 127 156.689269 128 1.224135
73 127 262.626918 130 2.020207
74 127 495.137559 132 3.751042
75 127 170.745680 134 1.274221
76 127 135.077639 136 0.993218
77 127 154.276193 138 1.117943
78 127 196.022826 140 1.400163
79 127 179.075338 142 1.261094
80 127 112.675611 144 0.782470
81 127 134.502961 146 0.921253
82 127 114.553263 148 0.774009
83 127 122.665203 150 0.817768
84 127 133.480295 152 0.878160
85 127 103.424947 154 0.671591
86 127 107.117921 156 0.686653
87 127 131.842937 158 0.834449
88 127 100.981428 160 0.631134
89 127 112.566635 162 0.694856
90 127 118.790083 164 0.724330
91 127 121.028500 166 0.729087
92 127 132.843171 168 0.790733
93 127 116.683328 170 0.686373
94 127 120.170193 172 0.698664
95 127 133.375102 174 0.766524
96 127 172.494403 176 0.980082
97 127 185.956531 178 1.044700
98 127 116.019272 180 0.644552
99 127 147.720145 182 0.811649
100 127 123.886259 184 0.673295
101 127 148.870067 186 0.800377
102 127 134.432838 188 0.715068
103 127 139.572258 190 0.734591
104 127 142.015936 192 0.739666
105 127 154.708409 194 0.797466
106 127 147.361013 196 0.751842
107 127 152.302810 198 0.769206
108 127 154.188624 200 0.770943
109 127 164.612009 202 0.814911
110 127 136.754617 204 0.670366
111 127 180.231392 206 0.874910
112 127 200.680307 208 0.964809
113 127 210.611211 210 1.002911
114 127 208.730362 212 0.984577
115 127 177.902262 214 0.831319
116 127 154.298037 216 0.714343
117 127 139.498154 218 0.639900
118 127 161.776844 220 0.735349
119 127 146.928404 222 0.661840
120 127 136.741230 224 0.610452
121 127 175.517457 226 0.776626
122 127 224.032345 228 0.982598
123 127 190.381590 230 0.827746
124 127 211.889527 232 0.913317
125 127 170.997617 234 0.730759
126 127 206.012372 236 0.872934
127 127 167.162150 237 0.705326
12147.7
