q q_max q_time hits q_time/hits 
1 127 1.626407 1 1.626407
2 127 2.904126 2 1.452063
3 127 4.357156 3 1.452385
4 127 7.071505 5 1.414301
5 127 8.489425 6 1.414904
6 127 11.313519 8 1.414190
7 127 12.762366 9 1.418041
8 127 15.572110 11 1.415646
9 127 18.450674 13 1.419283
10 127 20.379645 14 1.455689
11 127 23.478133 16 1.467383
12 127 25.787121 18 1.432618
13 127 27.449364 19 1.444703
14 127 30.045638 21 1.430745
15 127 36.993037 23 1.608393
16 127 39.355518 25 1.574221
17 127 37.988458 26 1.461095
18 127 44.016120 28 1.572004
19 127 48.182978 30 1.606099
20 127 51.374413 32 1.605450
21 127 51.110564 33 1.548805
22 127 55.015707 35 1.571877
23 127 56.865244 37 1.536898
24 127 60.312531 39 1.546475
25 127 67.201411 41 1.639059
26 127 66.352655 42 1.579825
27 127 67.106368 44 1.525145
28 127 72.200443 46 1.569575
29 127 76.236283 48 1.588256
30 127 92.858926 50 1.857179
31 127 79.713142 51 1.563003
32 127 87.156773 53 1.644467
33 127 90.680615 55 1.648738
34 127 97.385796 57 1.708523
35 127 93.893514 59 1.591415
36 127 116.887589 61 1.916190
37 127 105.050420 62 1.694362
38 127 101.878401 64 1.591850
39 127 107.423908 66 1.627635
40 127 110.488325 68 1.624828
41 127 123.195170 70 1.759931
42 127 152.132799 72 2.112956
43 127 114.833610 73 1.573063
44 127 127.625458 75 1.701673
45 127 136.231474 77 1.769240
46 127 139.064803 79 1.760314
47 127 141.658954 81 1.748876
48 127 219.869691 83 2.649032
49 127 311.736560 85 3.667489
50 127 153.883430 86 1.789342
51 127 149.465256 88 1.698469
52 127 158.527818 90 1.761420
53 127 159.682908 92 1.735684
54 127 176.980583 94 1.882772
55 127 212.401068 96 2.212511
56 127 186.863947 98 1.906775
57 127 178.861682 99 1.806684
58 127 184.732868 101 1.829038
59 127 173.061296 103 1.680207
60 127 184.241110 105 1.754677
61 127 239.902612 107 2.242080
62 127 244.569135 109 2.243754
63 127 333.664577 111 3.005987
64 127 382.527188 113 3.385196
65 127 231.130772 114 2.027463
66 127 218.360384 116 1.882417
67 127 210.187835 118 1.781253
68 127 299.988531 120 2.499904
69 127 301.520610 122 2.471480
70 127 257.774975 124 2.078830
71 127 243.360003 126 1.931429
72 127 362.527140 128 2.832243
73 127 334.668993 130 2.574377
74 127 409.615075 132 3.103145
75 127 521.773771 134 3.893834
76 127 237.528093 136 1.746530
77 127 283.297161 138 2.052878
78 127 288.008196 140 2.057201
79 127 442.404146 142 3.115522
80 127 430.873273 144 2.992176
81 127 344.194272 146 2.357495
82 127 415.668688 148 2.808572
83 127 341.506111 150 2.276707
84 127 316.540762 152 2.082505
85 127 290.002121 154 1.883131
86 127 392.888349 156 2.518515
87 127 331.483428 158 2.097996
88 127 351.329169 160 2.195807
89 127 282.818640 162 1.745794
90 127 414.189840 164 2.525548
91 127 329.891263 166 1.987297
92 127 300.810836 168 1.790541
93 127 367.960854 170 2.164476
94 127 355.685375 172 2.067938
95 127 353.762724 174 2.033119
96 127 408.819713 176 2.322839
97 127 372.256484 178 2.091329
98 127 379.968521 180 2.110936
99 127 394.955575 182 2.170086
100 127 445.820400 184 2.422937
101 127 361.778191 186 1.945044
102 127 454.155325 188 2.415720
103 127 435.459739 190 2.291893
104 127 347.466487 192 1.809721
105 127 458.063061 194 2.361150
106 127 477.741994 196 2.437459
107 127 454.487682 198 2.295392
108 127 388.011275 200 1.940056
109 127 548.171557 202 2.713721
110 127 472.561911 204 2.316480
111 127 398.674744 206 1.935314
112 127 528.362053 208 2.540202
113 127 409.413168 210 1.949587
114 127 457.180042 212 2.156510
115 127 527.595014 214 2.465397
116 127 419.382544 216 1.941586
117 127 461.113208 218 2.115198
118 127 434.981563 220 1.977189
119 127 607.781327 222 2.737754
120 127 426.390116 224 1.903527
121 127 438.349221 226 1.939598
122 127 545.642706 228 2.393170
123 127 453.507093 230 1.971770
124 127 480.649538 232 2.071765
125 127 446.162243 234 1.906676
126 127 428.260990 236 1.814665
127 127 584.757016 237 2.467329
31418.8
