q q_max q_time hits q_time/hits 
1 127 0.208634 1 0.208634
2 127 0.336287 2 0.168144
3 127 0.464273 3 0.154758
4 127 0.808221 5 0.161644
5 127 0.957926 6 0.159654
6 127 1.309128 8 0.163641
7 127 1.537995 9 0.170888
8 127 2.007772 11 0.182525
9 127 2.804394 13 0.215723
10 127 2.477321 14 0.176951
11 127 3.212396 16 0.200775
12 127 3.546326 18 0.197018
13 127 3.580743 19 0.188460
14 127 4.444060 21 0.211622
15 127 5.342881 23 0.232299
16 127 7.477725 25 0.299109
17 127 5.677485 26 0.218365
18 127 6.993448 28 0.249766
19 127 7.070259 30 0.235675
20 127 9.565786 32 0.298931
21 127 6.553825 33 0.198601
22 127 7.083679 35 0.202391
23 127 8.854265 37 0.239304
24 127 12.498156 39 0.320466
25 127 28.273550 41 0.689599
26 127 9.653145 42 0.229837
27 127 9.982046 44 0.226865
28 127 12.144245 46 0.264005
29 127 17.726117 48 0.369294
30 127 24.350495 50 0.487010
31 127 15.299275 51 0.299986
32 127 11.856995 53 0.223717
33 127 17.237125 55 0.313402
34 127 18.691982 57 0.327930
35 127 27.862452 59 0.472245
36 127 46.476429 61 0.761909
37 127 17.857341 62 0.288022
38 127 17.484864 64 0.273201
39 127 22.792399 66 0.345339
40 127 26.616460 68 0.391419
41 127 26.982346 70 0.385462
42 127 52.867643 72 0.734273
43 127 22.347312 73 0.306128
44 127 21.883972 75 0.291786
45 127 34.618567 77 0.449592
46 127 39.243517 79 0.496753
47 127 44.678956 81 0.551592
48 127 53.660683 83 0.646514
49 127 129.447981 85 1.522917
50 127 26.073754 86 0.303183
51 127 33.176664 88 0.377008
52 127 39.530524 90 0.439228
53 127 58.620442 92 0.637179
54 127 75.187553 94 0.799868
55 127 108.551354 96 1.130743
56 127 201.180457 98 2.052862
57 127 34.490332 99 0.348387
58 127 46.339922 101 0.458811
59 127 47.682507 103 0.462937
60 127 51.255759 105 0.488150
61 127 50.830706 107 0.475053
62 127 72.586878 109 0.665935
63 127 190.378110 111 1.715118
64 127 94.263741 113 0.834192
65 127 46.938450 114 0.411741
66 127 52.886880 116 0.455921
67 127 60.071832 118 0.509083
68 127 89.496018 120 0.745800
69 127 103.187084 122 0.845796
70 127 148.669200 124 1.198945
71 127 188.552404 126 1.496448
72 127 198.355804 128 1.549655
73 127 264.709255 130 2.036225
74 127 195.119622 132 1.478179
75 127 127.330955 134 0.950231
76 127 160.046332 136 1.176811
77 127 145.211247 138 1.052255
78 127 96.884454 140 0.692032
79 127 122.740425 142 0.864369
80 127 133.309732 144 0.925762
81 127 125.224046 146 0.857699
82 127 111.686572 148 0.754639
83 127 107.429589 150 0.716197
84 127 95.833614 152 0.630484
85 127 70.629877 154 0.458636
86 127 91.091663 156 0.583921
87 127 77.389048 158 0.489804
88 127 91.042071 160 0.569013
89 127 94.575937 162 0.583802
90 127 90.068431 164 0.549198
91 127 81.522253 166 0.491098
92 127 107.740373 168 0.641312
93 127 101.833852 170 0.599023
94 127 120.376727 172 0.699865
95 127 119.133446 174 0.684675
96 127 157.871808 176 0.896999
97 127 140.655570 178 0.790200
98 127 140.208524 180 0.778936
99 127 121.001890 182 0.664846
100 127 97.173608 184 0.528117
101 127 122.438199 186 0.658270
102 127 103.677077 188 0.551474
103 127 109.470802 190 0.576162
104 127 99.215361 192 0.516747
105 127 132.047999 194 0.680660
106 127 126.816470 196 0.647023
107 127 106.480494 198 0.537780
108 127 155.746388 200 0.778732
109 127 139.268233 202 0.689447
110 127 179.004655 204 0.877474
111 127 123.754430 206 0.600750
112 127 227.503599 208 1.093767
113 127 135.711004 210 0.646243
114 127 165.820693 212 0.782173
115 127 182.718824 214 0.853826
116 127 137.210972 216 0.635236
117 127 118.941835 218 0.545605
118 127 160.231684 220 0.728326
119 127 129.346915 222 0.582644
120 127 106.262055 224 0.474384
121 127 122.694521 226 0.542896
122 127 123.705684 228 0.542569
123 127 192.601274 230 0.837397
124 127 163.140554 232 0.703192
125 127 173.090182 234 0.739702
126 127 217.216145 236 0.920407
127 127 196.063453 237 0.827272
10211.2
