q q_max q_time hits q_time/hits 
1 127 0.643996 1 0.643996
2 127 1.128432 2 0.564216
3 127 1.723238 3 0.574413
4 127 2.912236 5 0.582447
5 127 3.476399 6 0.579400
6 127 4.873383 8 0.609173
7 127 5.254139 9 0.583793
8 127 6.920265 11 0.629115
9 127 8.310871 13 0.639298
10 127 8.819955 14 0.629997
11 127 10.465980 16 0.654124
12 127 12.424557 18 0.690253
13 127 12.914336 19 0.679702
14 127 14.490781 21 0.690037
15 127 16.191181 23 0.703964
16 127 20.389342 25 0.815574
17 127 16.967661 26 0.652602
18 127 19.551316 28 0.698261
19 127 22.463248 30 0.748775
20 127 32.465921 32 1.014560
21 127 21.423222 33 0.649189
22 127 24.525661 35 0.700733
23 127 24.562398 37 0.663849
24 127 31.453896 39 0.806510
25 127 36.100245 41 0.880494
26 127 30.536549 42 0.727061
27 127 33.415666 44 0.759447
28 127 35.197422 46 0.765161
29 127 35.787146 48 0.745566
30 127 50.807904 50 1.016158
31 127 35.145017 51 0.689118
32 127 43.720629 53 0.824918
33 127 42.805164 55 0.778276
34 127 60.669253 57 1.064373
35 127 57.580551 59 0.975942
36 127 86.931980 61 1.425114
37 127 45.353808 62 0.731513
38 127 49.028988 64 0.766078
39 127 62.658715 66 0.949374
40 127 76.183070 68 1.120339
41 127 76.540055 70 1.093429
42 127 148.618569 72 2.064147
43 127 59.142348 73 0.810169
44 127 67.549824 75 0.900664
45 127 78.073276 77 1.013939
46 127 84.256860 79 1.066543
47 127 91.744191 81 1.132644
48 127 119.021189 83 1.433990
49 127 296.068605 85 3.483160
50 127 78.595674 86 0.913903
51 127 82.224117 88 0.934365
52 127 76.364192 90 0.848491
53 127 95.379172 92 1.036730
54 127 80.080259 94 0.851918
55 127 187.789596 96 1.956142
56 127 225.585386 98 2.301892
57 127 85.618158 99 0.864830
58 127 100.378435 101 0.993846
59 127 100.713279 103 0.977799
60 127 126.190890 105 1.201818
61 127 164.983725 107 1.541904
62 127 176.148054 109 1.616037
63 127 172.323250 111 1.552462
64 127 478.701201 113 4.236294
65 127 106.691189 114 0.935888
66 127 109.929151 116 0.947665
67 127 115.931085 118 0.982467
68 127 144.807678 120 1.206731
69 127 184.899951 122 1.515573
70 127 273.344927 124 2.204395
71 127 254.025454 126 2.016075
72 127 316.897114 128 2.475759
73 127 550.848473 130 4.237296
74 127 339.367042 132 2.570962
75 127 290.011928 134 2.164268
76 127 305.444330 136 2.245914
77 127 287.881762 138 2.086100
78 127 190.554505 140 1.361104
79 127 199.708408 142 1.406397
80 127 227.601492 144 1.580566
81 127 187.490310 146 1.284180
82 127 220.680092 148 1.491082
83 127 188.544604 150 1.256964
84 127 203.576989 152 1.339322
85 127 212.832128 154 1.382027
86 127 324.634077 156 2.080988
87 127 199.051155 158 1.259817
88 127 202.882904 160 1.268018
89 127 199.308158 162 1.230297
90 127 207.758623 164 1.266821
91 127 199.237150 166 1.200224
92 127 193.400040 168 1.151191
93 127 194.320713 170 1.143063
94 127 212.511323 172 1.235531
95 127 243.443628 174 1.399101
96 127 294.284499 176 1.672071
97 127 197.148306 178 1.107575
98 127 202.840150 180 1.126890
99 127 200.849982 182 1.103571
100 127 267.847756 184 1.455694
101 127 215.311589 186 1.157589
102 127 289.267913 188 1.538659
103 127 208.305284 190 1.096344
104 127 248.611277 192 1.294850
105 127 281.109882 194 1.449020
106 127 263.686074 196 1.345337
107 127 236.293921 198 1.193404
108 127 299.687936 200 1.498440
109 127 242.636110 202 1.201169
110 127 303.190068 204 1.486226
111 127 274.257380 206 1.331347
112 127 419.513789 208 2.016893
113 127 362.449899 210 1.725952
114 127 276.682721 212 1.305107
115 127 308.588146 214 1.442001
116 127 333.665419 216 1.544747
117 127 237.020715 218 1.087251
118 127 301.229001 220 1.369223
119 127 287.211295 222 1.293745
120 127 286.889613 224 1.280757
121 127 264.034112 226 1.168293
122 127 283.176233 228 1.242001
123 127 295.078071 230 1.282948
124 127 254.063894 232 1.095103
125 127 296.567391 234 1.267382
126 127 300.034431 236 1.271332
127 127 464.549635 237 1.960125
20442.1
