run: 48 | L: 4 | f_final: 1+1E-11 | flatness: 95 | dim: 2D | lattice: SS
Fri Jun 18 15:29:31 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.006485s
Fri Jun 18 15:29:31 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.006722s
Fri Jun 18 15:29:31 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.006912s
Fri Jun 18 15:29:31 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.007053s
Fri Jun 18 15:29:31 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.006905s
Fri Jun 18 15:29:31 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.006967s
Fri Jun 18 15:29:31 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.006739s
Fri Jun 18 15:29:31 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 20000 | flat time: 0.013789s
Fri Jun 18 15:29:31 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 20000 | flat time: 0.013465s
Fri Jun 18 15:29:32 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 30000 | flat time: 0.019848s
Fri Jun 18 15:29:32 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 40000 | flat time: 0.026481s
Fri Jun 18 15:29:32 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 40000 | flat time: 0.027813s
Fri Jun 18 15:29:32 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 70000 | flat time: 0.048434s
Fri Jun 18 15:29:32 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 40000 | flat time: 0.028059s
Fri Jun 18 15:29:32 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 70000 | flat time: 0.048677s
Fri Jun 18 15:29:32 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 80000 | flat time: 0.053048s
Fri Jun 18 15:29:32 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 120000 | flat time: 0.084078s
Fri Jun 18 15:29:32 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 150000 | flat time: 0.105960s
Fri Jun 18 15:29:32 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 70000 | flat time: 0.047703s
Fri Jun 18 15:29:32 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 40000 | flat time: 0.027962s
Fri Jun 18 15:29:32 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 90000 | flat time: 0.064564s
Fri Jun 18 15:29:32 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 160000 | flat time: 0.113261s
Fri Jun 18 15:29:32 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 110000 | flat time: 0.077650s
Fri Jun 18 15:29:32 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 180000 | flat time: 0.128610s
Fri Jun 18 15:29:33 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 150000 | flat time: 0.122747s
Fri Jun 18 15:29:33 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 50000 | flat time: 0.039687s
Fri Jun 18 15:29:33 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 130000 | flat time: 0.101208s
Fri Jun 18 15:29:33 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 70000 | flat time: 0.054600s
Fri Jun 18 15:29:33 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 330000 | flat time: 0.256693s
Fri Jun 18 15:29:33 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 140000 | flat time: 0.110263s
Fri Jun 18 15:29:33 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 160000 | flat time: 0.126686s
Fri Jun 18 15:29:33 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 100000 | flat time: 0.081522s
Fri Jun 18 15:29:33 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 110000 | flat time: 0.089061s
Fri Jun 18 15:29:33 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 160000 | flat time: 0.123822s
Fri Jun 18 15:29:34 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 180000 | flat time: 0.142936s
Fri Jun 18 15:29:34 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 90000 | flat time: 0.068756s
Fri Jun 18 15:29:34 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 120000 | flat time: 0.089723s
