q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.855067 1 0.855067 63998430 63998415 0 1
1 31 0.929369 1 0.929369 63998430 63998415 0 1
2 31 1.842951 2 0.921476 128025598 95679330 32346253 0
3 31 3.694229 4 0.923557 256340886 159181578 97159293 0
4 31 5.556085 6 0.926014 384943798 232446312 152497471 0
5 31 7.574500 8 0.946812 515002643 299571097 215431531 0
6 31 9.433872 10 0.943387 642400606 370669551 271731040 0
7 31 12.353556 13 0.950274 841351958 456419683 384932260 0
8 31 15.628263 16 0.976766 1053613559 548571570 505041974 0
9 31 18.102826 19 0.952780 1228976374 623926787 605049572 0
10 31 21.416828 22 0.973492 1427940325 712157590 715782720 0
11 31 25.110046 26 0.965771 1689650753 803946555 885704183 0
12 31 29.029720 30 0.967657 1957214993 898757274 1058457704 0
13 31 32.641091 34 0.960032 2222654427 990788220 1231866192 0
14 31 35.624430 37 0.962822 2409245939 1067017146 1342228778 0
15 31 39.276977 40 0.981924 2666708602 1173934660 1492773927 0
16 31 45.990294 44 1.045234 3112736284 1331792051 1780944218 0
17 31 46.153287 46 1.003332 3061194853 1325052472 1736142366 0
18 31 61.619380 49 1.257538 4123621050 1770799167 2352821868 0
19 31 50.622400 50 1.012448 3419051990 1487816468 1931235507 0
20 31 65.472836 52 1.259093 4499016278 1956823472 2542192791 0
21 31 53.964970 53 1.018207 3743648905 1640499700 2103149190 0
22 31 65.343998 55 1.188073 4473054686 1951576000 2521478671 0
23 31 55.465515 57 0.973079 3838830394 1659589213 2179241166 0
24 31 63.819845 60 1.063664 4389502413 1858722559 2530779839 0
25 31 60.397720 61 0.990127 4133422120 1759571648 2373850457 0
26 31 62.194832 62 1.003142 4089622500 1749699355 2339923130 0
27 31 61.942698 64 0.967855 4252561485 1802578549 2449982921 0
28 31 140.492070 67 2.096897 9023451978 3757551388 5265900575 0
29 31 66.075036 69 0.957609 4532917670 1851849896 2681067759 0
30 31 68.688713 70 0.981267 4684422367 1901649473 2782772879 0
31 31 66.739656 71 0.939995 4697557119 1883191859 2814365245 0
1294.07
