f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.853339 170000 6387 6626.065773
1+1E-0.187942 1+1E-8 0.252256 50000 1890 1948.842875
1+1E-0.546643 1+1E-8 0.202414 40000 1494 1559.074300
1+1E-0.875664 1+1E-8 0.202221 40000 1485 1559.074300
1+1E-1.190478 1+1E-8 0.200434 40000 1497 1559.074300
1+1E-1.498346 1+1E-8 0.350512 70000 2627 2728.380024
1+1E-1.802783 1+1E-8 0.551608 110000 4082 4287.454324
1+1E-2.105512 1+1E-8 0.651724 130000 4831 5066.991474
1+1E-2.407391 1+1E-8 0.852420 170000 6336 6626.065773
1+1E-2.708846 1+1E-8 1.304123 260000 9668 10133.982948
1+1E-3.010088 1+1E-8 2.958431 590000 21886 22996.345920
1+1E-3.311224 1+1E-8 2.256212 450000 16778 17539.585871
1+1E-3.612307 1+1E-8 4.663839 930000 34686 36248.477467
1+1E-3.913363 1+1E-8 5.414341 1080000 40039 42095.006090
1+1E-4.214407 1+1E-8 4.764083 950000 35184 37028.014616
1+1E-4.515443 1+1E-8 13.833209 2760000 102282 107576.126675
1+1E-4.816477 1+1E-8 6.515988 1300000 48163 50669.914738
1+1E-5.117508 1+1E-8 32.437070 6470000 240478 252180.267966
1+1E-5.418539 1+1E-8 15.286219 3050000 112970 118879.415347
1+1E-5.719570 1+1E-8 24.869458 4960000 183695 193325.213155
1+1E-6.020600 1+1E-8 17.541560 3500000 129669 136419.001218
1+1E-6.321630 1+1E-8 19.653336 3920000 145238 152789.281364
1+1E-6.622660 1+1E-8 18.970955 3780000 139989 147332.521315
1+1E-6.923690 1+1E-8 22.151359 4410000 163483 171887.941535
1+1E-7.224720 1+1E-8 19.087890 3800000 140710 148112.058465
1+1E-7.525750 1+1E-8 36.398480 7250000 268917 282582.216809
1+1E-7.826780 1+1E-8 29.401366 5840000 216525 227624.847747
281.625
