f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.652735 160000 5938 6236.297199
1+1E-0.187942 1+1E-8 0.113975 30000 1126 1169.305725
1+1E-0.546643 1+1E-8 0.152950 40000 1511 1559.074300
1+1E-0.875664 1+1E-8 0.190694 50000 1880 1948.842875
1+1E-1.190478 1+1E-8 0.188774 50000 1890 1948.842875
1+1E-1.498346 1+1E-8 0.225623 60000 2226 2338.611449
1+1E-1.802783 1+1E-8 0.377514 100000 3723 3897.685749
1+1E-2.105512 1+1E-8 0.450847 120000 4493 4677.222899
1+1E-2.407391 1+1E-8 0.601139 160000 5936 6236.297199
1+1E-2.708846 1+1E-8 0.828031 220000 8156 8574.908648
1+1E-3.010088 1+1E-8 1.316130 350000 12993 13641.900122
1+1E-3.311224 1+1E-8 3.347587 890000 33057 34689.403167
1+1E-3.612307 1+1E-8 3.046256 810000 29996 31571.254568
1+1E-3.913363 1+1E-8 5.117212 1360000 50674 53008.526188
1+1E-4.214407 1+1E-8 5.043973 1340000 49682 52228.989038
1+1E-4.515443 1+1E-8 14.370491 3820000 142675 148891.595615
1+1E-4.816477 1+1E-8 9.246043 2460000 91313 95883.069428
1+1E-5.117508 1+1E-8 13.872205 3690000 136984 143824.604141
1+1E-5.418539 1+1E-8 16.574251 4410000 163619 171887.941535
1+1E-5.719570 1+1E-8 11.119527 2960000 109683 115371.498173
1+1E-6.020600 1+1E-8 14.443211 3840000 142493 149671.132765
1+1E-6.321630 1+1E-8 47.223200 12560000 465231 489549.330085
1+1E-6.622660 1+1E-8 11.280582 3000000 111087 116930.572473
1+1E-6.923690 1+1E-8 30.265902 8050000 298078 313763.702801
1+1E-7.224720 1+1E-8 24.915677 6630000 245764 258416.565164
1+1E-7.525750 1+1E-8 35.116248 9340000 346198 364043.848965
1+1E-7.826780 1+1E-8 13.984606 3720000 137792 144993.909866
264.066
