f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.693749 140000 5201 5456.760049
1+1E-0.187942 1+1E-8 0.199212 40000 1505 1559.074300
1+1E-0.546643 1+1E-8 0.199667 40000 1506 1559.074300
1+1E-0.875664 1+1E-8 0.149536 30000 1122 1169.305725
1+1E-1.190478 1+1E-8 0.198306 40000 1495 1559.074300
1+1E-1.498346 1+1E-8 0.346711 70000 2649 2728.380024
1+1E-1.802783 1+1E-8 0.446031 90000 3367 3507.917174
1+1E-2.105512 1+1E-8 0.842705 170000 6323 6626.065773
1+1E-2.407391 1+1E-8 1.140128 230000 8525 8964.677223
1+1E-2.708846 1+1E-8 1.190096 240000 9030 9354.445798
1+1E-3.010088 1+1E-8 1.835552 370000 13707 14421.437272
1+1E-3.311224 1+1E-8 3.619796 730000 27237 28453.105968
1+1E-3.612307 1+1E-8 3.619323 730000 27053 28453.105968
1+1E-3.913363 1+1E-8 5.504199 1110000 41174 43264.311815
1+1E-4.214407 1+1E-8 12.546788 2530000 94029 98611.449452
1+1E-4.515443 1+1E-8 9.023882 1820000 67720 70937.880633
1+1E-4.816477 1+1E-8 17.104947 3450000 127771 134470.158343
1+1E-5.117508 1+1E-8 17.500707 3530000 130959 137588.306943
1+1E-5.418539 1+1E-8 29.407450 5930000 220035 231132.764921
1+1E-5.719570 1+1E-8 62.511442 12610000 467230 491498.172960
1+1E-6.020600 1+1E-8 18.396388 3710000 137429 144604.141291
1+1E-6.321630 1+1E-8 10.210522 2060000 76318 80292.326431
1+1E-6.622660 1+1E-8 12.588817 2540000 94107 99001.218027
1+1E-6.923690 1+1E-8 24.299641 4900000 181581 190986.601705
1+1E-7.224720 1+1E-8 27.662763 5590000 207027 217880.633374
1+1E-7.525750 1+1E-8 24.490366 4950000 183410 192935.444580
1+1E-7.826780 1+1E-8 54.529734 11010000 407696 429135.200974
340.259
