f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.757898 160000 6003 6236.297199
1+1E-0.187942 1+1E-8 0.190313 40000 1513 1559.074300
1+1E-0.546643 1+1E-8 0.190547 40000 1494 1559.074300
1+1E-0.875664 1+1E-8 0.142830 30000 1118 1169.305725
1+1E-1.190478 1+1E-8 0.188925 40000 1494 1559.074300
1+1E-1.498346 1+1E-8 0.472411 100000 3755 3897.685749
1+1E-1.802783 1+1E-8 0.377857 80000 2988 3118.148599
1+1E-2.105512 1+1E-8 0.614318 130000 4882 5066.991474
1+1E-2.407391 1+1E-8 0.944515 200000 7482 7795.371498
1+1E-2.708846 1+1E-8 1.842148 390000 14533 15200.974421
1+1E-3.010088 1+1E-8 1.700680 360000 13353 14031.668697
1+1E-3.311224 1+1E-8 2.314505 490000 18212 19098.660171
1+1E-3.612307 1+1E-8 3.401023 720000 26691 28063.337393
1+1E-3.913363 1+1E-8 6.471814 1370000 50876 53398.294762
1+1E-4.214407 1+1E-8 8.029049 1700000 63305 66260.657734
1+1E-4.515443 1+1E-8 8.312206 1760000 65306 68599.269184
1+1E-4.816477 1+1E-8 8.927035 1890000 70021 73666.260658
1+1E-5.117508 1+1E-8 21.590666 4570000 169366 178124.238733
1+1E-5.418539 1+1E-8 19.461739 4120000 152739 160584.652862
1+1E-5.719570 1+1E-8 17.806478 3770000 139757 146942.752741
1+1E-6.020600 1+1E-8 41.912538 8880000 328834 346114.494519
1+1E-6.321630 1+1E-8 17.015928 3610000 133712 140706.455542
1+1E-6.622660 1+1E-8 28.002702 5940000 220047 231522.533496
1+1E-6.923690 1+1E-8 26.672515 5660000 209609 220609.013398
1+1E-7.224720 1+1E-8 48.439677 10270000 380539 400292.326431
1+1E-7.525750 1+1E-8 42.659277 9040000 335265 352350.791717
1+1E-7.826780 1+1E-8 17.787092 3770000 139993 146942.752741
326.227
