f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.721652 140000 5191 5456.760049
1+1E-0.187942 1+1E-8 0.155766 30000 1119 1169.305725
1+1E-0.546643 1+1E-8 0.260641 50000 1902 1948.842875
1+1E-0.875664 1+1E-8 0.260679 50000 1859 1948.842875
1+1E-1.190478 1+1E-8 0.311179 60000 2229 2338.611449
1+1E-1.498346 1+1E-8 0.360646 70000 2609 2728.380024
1+1E-1.802783 1+1E-8 0.359655 70000 2607 2728.380024
1+1E-2.105512 1+1E-8 0.724266 140000 5225 5456.760049
1+1E-2.407391 1+1E-8 0.937964 180000 6695 7015.834348
1+1E-2.708846 1+1E-8 1.562741 300000 11213 11693.057247
1+1E-3.010088 1+1E-8 2.395544 460000 17171 17929.354446
1+1E-3.311224 1+1E-8 2.082586 400000 14812 15590.742996
1+1E-3.612307 1+1E-8 3.906062 750000 27793 29232.643118
1+1E-3.913363 1+1E-8 5.103768 980000 36781 38197.320341
1+1E-4.214407 1+1E-8 9.843622 1890000 70019 73666.260658
1+1E-4.515443 1+1E-8 13.065023 2510000 93621 97831.912302
1+1E-4.816477 1+1E-8 16.403399 3150000 116907 122777.101096
1+1E-5.117508 1+1E-8 27.548078 5290000 195953 206187.576127
1+1E-5.418539 1+1E-8 11.824598 2270000 84345 88477.466504
1+1E-5.719570 1+1E-8 30.600887 5870000 217448 228794.153471
1+1E-6.020600 1+1E-8 9.911488 1900000 70417 74056.029233
1+1E-6.321630 1+1E-8 14.081768 2700000 100042 105237.515225
1+1E-6.622660 1+1E-8 33.579925 6600000 244486 257247.259440
1+1E-6.923690 1+1E-8 43.025015 11240000 416217 438099.878197
1+1E-7.224720 1+1E-8 17.460487 4560000 168986 177734.470158
1+1E-7.525750 1+1E-8 12.482277 3260000 121133 127064.555420
1+1E-7.826780 1+1E-8 13.356906 3490000 129458 136029.232643
272.327
