f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.643432 130000 4825 5066.991474
1+1E-0.187942 1+1E-8 0.248606 50000 1893 1948.842875
1+1E-0.546643 1+1E-8 0.249049 50000 1879 1948.842875
1+1E-0.875664 1+1E-8 0.149373 30000 1116 1169.305725
1+1E-1.190478 1+1E-8 0.346227 70000 2640 2728.380024
1+1E-1.498346 1+1E-8 0.247116 50000 1863 1948.842875
1+1E-1.802783 1+1E-8 0.494670 100000 3705 3897.685749
1+1E-2.105512 1+1E-8 0.840765 170000 6352 6626.065773
1+1E-2.407391 1+1E-8 0.642606 130000 4827 5066.991474
1+1E-2.708846 1+1E-8 1.632126 330000 12419 12862.362972
1+1E-3.010088 1+1E-8 1.236338 250000 9276 9744.214373
1+1E-3.311224 1+1E-8 2.571931 520000 19285 20267.965895
1+1E-3.612307 1+1E-8 5.193708 1050000 39274 40925.700365
1+1E-3.913363 1+1E-8 5.639678 1140000 42254 44433.617540
1+1E-4.214407 1+1E-8 8.114620 1640000 60771 63922.046285
1+1E-4.515443 1+1E-8 15.641509 3160000 117462 123166.869671
1+1E-4.816477 1+1E-8 12.769934 2580000 95636 100560.292326
1+1E-5.117508 1+1E-8 12.501492 2530000 93703 98611.449452
1+1E-5.418539 1+1E-8 23.381325 4740000 175730 184750.304507
1+1E-5.719570 1+1E-8 18.985468 3850000 142682 150060.901340
1+1E-6.020600 1+1E-8 25.710139 5210000 192945 203069.427527
1+1E-6.321630 1+1E-8 22.524890 4570000 169258 178124.238733
1+1E-6.622660 1+1E-8 15.723713 3200000 118507 124725.943971
1+1E-6.923690 1+1E-8 15.764254 3430000 127079 133690.621194
1+1E-7.224720 1+1E-8 20.399731 5540000 205363 215931.790499
1+1E-7.525750 1+1E-8 25.658938 6920000 256284 269719.853837
1+1E-7.826780 1+1E-8 9.165945 2510000 93088 97831.912302
246.478
